NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
2803,서울특별시 용산구 이촌동,집합,2**,이촌로18길,제2종일반주거,판매,12m미만,16.45, ,"29,000",1,-,-,201911,19,,1970,-,-,-
2804,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"4,101",,-,-,201911,19,,2005,-,-,-
2805,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"1,000",,-,-,201911,19,,1998,-,-,-
2806,서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,8.44, ,"3,900",,-,-,201911,19,,1998,-,-,-
2807,서울특별시 영등포구 여의도동,집합,4*,의사당대로1길,일반상업,제2종근린생활,25m미만,86.78, ,"31,500",,-,-,201911,19,,1999,-,-,-
2808,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"4,101",,-,-,201911,19,,2005,-,-,-
2809,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"4,101",,-,-,201911,19,,2005,-,-,-
2810,서울특별시 서초구 우면동,일반,7*,바우뫼로7길,제1종전용주거,제1종근린생활,8m미만,341.32,344,"210,000",,-,-,201911,19,,2013,-,-,-
2811,서울특별시 동대문구 전농동,집합,*,사가정로,제3종일반주거,제2종근린생활,25m이상,11.1, ,"1,300",,-,-,201911,19,,1992,-,-,-
2812,서울특별시 성동구 도선동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,80.37, ,"33,000",,-,-,201911,19,,2009,-,-,-
2813,서울특별시 성동구 도선동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,92.06, ,"39,000",,-,-,201911,19,,2009,-,-,-
2814,서울특별시 성동구 도선동,집합,2*,고산자로,일반상업,제2종근린생활,25m이상,149.66, ,"67,000",,-,-,201911,19,,2009,-,-,-
2815,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"4,101",,-,-,201911,19,,2005,-,-,-
2816,서울특별시 동작구 흑석동,집합,1*,현충로,제3종일반주거,제1종근린생활,25m이상,124.5, ,"35,840",,-,-,201911,19,,1991,-,-,-
2817,서울특별시 강동구 길동,집합,3**,양재대로124길,제2종일반주거,판매,12m미만,9.42, ,"5,000",1,-,-,201911,19,,2009,-,-,-
2818,서울특별시 송파구 문정동,집합,6**,정의로7길,일반상업,업무,-,31.3, ,"21,500",4,-,-,201911,19,,2017,-,-,-
2819,서울특별시 강동구 길동,일반,4**,천호대로177길,일반상업,제2종근린생활,8m미만,457.19,164,"230,000",,-,-,201911,19,,2004,-,-,-
2820,서울특별시 강동구 성내동,집합,5**,올림픽로48길,제2종일반주거,제2종근린생활,12m미만,74.27, ,"39,100",1,-,-,201911,19,,2004,-,-,-
2821,서울특별시 강동구 성내동,집합,5**,올림픽로48길,제2종일반주거,제2종근린생활,12m미만,109.5, ,"59,400",2,-,-,201911,19,,2004,-,-,-
2822,서울특별시 강동구 길동,일반,4**,천호대로177길,일반상업,숙박,8m미만,1038.6,324.7,"490,000",,-,-,201911,19,,2003,-,-,-
2823,서울특별시 강동구 성내동,집합,5**,올림픽로48길,제2종일반주거,제2종근린생활,12m미만,106.26, ,"56,000",3,-,-,201911,19,,2004,-,-,-
2824,서울특별시 강동구 길동,일반,4**,양재대로,일반상업,제2종근린생활,25m이상,68.32,396.8,"510,000",,-,-,201911,19,,1987,-,-,-
2825,서울특별시 송파구 방이동,집합,8*,양재대로,제3종일반주거,판매,25m이상,19.94, ,"88,000",,-,-,201911,19,,1988,-,-,-
2826,서울특별시 송파구 잠실동,집합,2*,올림픽로,제3종일반주거,제1종근린생활,25m이상,12.32, ,"29,000",,-,-,201911,19,,2008,-,-,-
2827,서울특별시 송파구 문정동,집합,1**,송이로,제2종일반주거,제1종근린생활,25m이상,23.58, ,"29,500",1,-,-,201911,18,,2017,-,-,-
2828,서울특별시 강동구 명일동,집합,4*,고덕로62길,일반상업,판매,25m미만,27.46, ,"30,000",,-,-,201911,18,,1992,-,-,-
2829,서울특별시 강동구 명일동,집합,1*,명일로,제3종일반주거,판매,25m이상,5.85, ,"13,000",,-,-,201911,18,,1984,-,-,-
2830,서울특별시 강동구 길동,집합,3**,천중로53길,제3종일반주거,제2종근린생활,25m미만,41.66, ,"12,530",1,-,-,201911,18,,2012,-,-,-
2831,서울특별시 강남구 논현동,일반,2**,선릉로119길,제2종일반주거,업무,8m미만,1468.46,542,"1,180,000",,-,-,201911,18,,2019,-,-,-
2832,서울특별시 강동구 천호동,일반,2**,상암로,준주거,제2종근린생활,25m미만,8171.26,11.84,"12,500",,-,-,201911,18,지분,1992,-,-,-
2833,서울특별시 송파구 가락동,일반,1**,중대로,제3종일반주거,제2종근린생활,25m이상,1352.32,35.2,"75,000",,-,-,201911,18,지분,2004,-,-,-
2834,서울특별시 강남구 신사동,집합,5**,압구정로,제3종일반주거,판매,25m이상,56.62, ,"87,000",5,-,-,201911,18,,2006,-,-,-
2835,서울특별시 구로구 궁동,집합,2**,,제2종일반주거,제2종근린생활,25m미만,22.38, ,"5,000",2,-,-,201911,18,,2004,-,-,-
2836,서울특별시 마포구 서교동,집합,3**,와우산로23길,제3종일반주거,제2종근린생활,12m미만,46.41, ,"70,000",1,-,-,201911,18,,2006,-,-,-
2837,서울특별시 영등포구 신길동,일반,3**,도림로,제2종일반주거,제2종근린생활,25m이상,408.66,195,"200,000",,-,-,201911,18,,1983,-,-,-
2838,서울특별시 중구 신당동,집합,1**,퇴계로73길,일반상업,판매,8m미만,4.25, ,"34,000",1,-,-,201911,18,,2006,-,-,-
2839,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"4,101",,-,-,201911,18,,2005,-,-,-
2840,서울특별시 영등포구 영등포동3가,집합,*,영중로,일반상업,판매,25m이상,4.96, ,"3,155",41,-,-,201911,18,,2005,-,-,-
2841,서울특별시 양천구 목동,집합,9**,목동동로,일반상업,판매,25m이상,194.49, ,"70,000",,-,-,201911,18,,2000,-,-,-
2842,서울특별시 영등포구 여의도동,집합,3*,국제금융로8길,일반상업,기타,25m미만,76.38, ,"28,000",,-,-,201911,18,,1983,-,-,-
2843,서울특별시 용산구 서계동,집합,2**,청파로89길,제2종일반주거,업무,8m미만,50.4, ,"41,000",4,-,-,201911,18,,2008,-,-,-
2844,서울특별시 영등포구 당산동1가,집합,1**,영신로43길,준공업,제1종근린생활,12m미만,17.27, ,"12,000",,-,-,201911,18,,2019,-,-,-
2845,서울특별시 중구 을지로6가,집합,2*,을지로,일반상업,판매,25m이상,3.97, ,"4,500",31,-,-,201911,18,,2007,-,-,-
2846,서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제1종근린생활,25m미만,66.88, ,"14,500",,-,-,201911,18,,2004,-,-,-
2847,서울특별시 영등포구 영등포동3가,집합,*,,일반상업,제2종근린생활,12m미만,15.54, ,"42,210",,-,-,201911,18,,1982,-,-,-
2848,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,10.97, ,"9,000",,-,-,201911,18,,1974,-,-,-
2849,서울특별시 용산구 한강로2가,집합,1*,청파로,일반상업,업무,12m미만,33.93, ,"14,200",9,-,-,201911,18,,2010,-,-,-
2850,서울특별시 강남구 역삼동,일반,6**,봉은사로,일반상업,업무,25m이상,4852.98,677.6,"2,800,000",,-,-,201911,18,,1991,-,-,-
2851,서울특별시 은평구 역촌동,일반,4*,연서로,제3종일반주거,제1종근린생활,25m이상,307.45,217.7,"220,000",,-,-,201911,18,,1982,-,-,-
2852,서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,업무,25m이상,27.85, ,"13,500",6,-,-,201911,18,,2000,-,-,-
2853,서울특별시 은평구 불광동,집합,3**,연서로33길,제2종일반주거,제2종근린생활,8m미만,60.71, ,"19,000",2,-,-,201911,18,,2010,-,-,-
2854,서울특별시 서초구 서초동,집합,1***,서초대로,일반상업,업무,25m이상,50.14, ,"52,500",12,-,-,201911,18,,2008,-,-,-
2855,서울특별시 송파구 송파동,일반,1**,송이로,제2종일반주거,제1종근린생활,25m이상,377.46,143.9,"198,000",,-,-,201911,18,,1990,-,-,-
2856,서울특별시 동대문구 전농동,집합,6**,서울시립대로,제2종일반주거,판매,25m이상,2294.54, ,"4,500",,-,-,201911,18,지분,1994,-,-,-
2857,서울특별시 양천구 신정동,집합,1***,신월로,제3종일반주거,업무,25m이상,29.23, ,"20,960",1,-,-,201911,18,,2016,-,-,-
2858,서울특별시 서초구 방배동,집합,9**,방배로,제3종일반주거,업무,25m이상,45.29, ,"25,000",,-,-,201911,18,,1979,-,-,-
2859,서울특별시 용산구 동빙고동,집합,8*,서빙고로75길,제3종일반주거,제2종근린생활,8m미만,40.86, ,"110,000",1,-,-,201911,18,,1974,-,-,-
2860,서울특별시 양천구 신정동,집합,1***,신월로,제3종일반주거,업무,25m이상,27.88, ,"20,960",1,-,-,201911,18,,2016,-,-,-
2861,서울특별시 강북구 번동,집합,4**,도봉로96길,준주거,제2종근린생활,12m미만,178.25, ,"41,083",3,-,-,201911,18,,2012,-,-,-
2862,서울특별시 강북구 번동,집합,4**,도봉로96길,준주거,제1종근린생활,12m미만,128.17, ,"44,197",1,-,-,201911,18,,2012,-,-,-
2863,서울특별시 강서구 화곡동,집합,9**,까치산로18나길,제2종일반주거,제2종근린생활,8m미만,22.12, ,"3,900",1,-,-,201911,18,,2008,-,-,-
2864,서울특별시 강북구 번동,집합,4**,도봉로96길,준주거,제2종근린생활,12m미만,193.83, ,"37,926",,-,-,201911,18,,2012,-,-,-
2865,서울특별시 강북구 번동,집합,4**,도봉로96길,준주거,제2종근린생활,12m미만,178.25, ,"42,279",2,-,-,201911,18,,2012,-,-,-
2866,서울특별시 중구 신당동,집합,7**,마장로,일반상업,판매,25m이상,3.61, ,"13,800",,-,-,201911,18,,2010,-,-,-
2867,서울특별시 동작구 사당동,일반,4**,남부순환로263길,제2종일반주거,제2종근린생활,8m미만,555.46,221,"288,000",,-,-,201911,17,,2010,-,-,-
2868,서울특별시 용산구 한강로2가,집합,1*,,일반상업,판매,12m미만,15.68, ,"21,500",30,-,-,201911,17,,1974,-,-,-
2869,서울특별시 성동구 용답동,집합,2**,자동차시장1길,유통상업,제2종근린생활,25m미만,76.43, ,"20,800",,-,-,201911,17,,1979,-,-,-
2870,서울특별시 용산구 남영동,집합,9*,한강대로76길,제2종일반주거,제2종근린생활,8m미만,19.83, ,"42,700",1,-,-,201911,17,,2008,-,-,-
2871,서울특별시 금천구 가산동,집합,5**,디지털로,준공업,제2종근린생활,25m미만,102.44, ,"79,786",1,-,-,201911,17,,2018,-,-,-
2872,서울특별시 강남구 대치동,일반,9**,역삼로,제2종일반주거,제2종근린생활,25m미만,638.78,274.6,"638,000",,-,-,201911,17,,1993,-,-,-
2873,서울특별시 강동구 성내동,집합,4**,양재대로,제3종일반주거,제2종근린생활,25m이상,122.68, ,"67,000",2,-,-,201911,16,,1980,-,-,-
2874,서울특별시 강남구 청담동,집합,1**,학동로101길,제3종일반주거,제1종근린생활,25m이상,11288.98, ,"49,800",,-,-,201911,16,지분,,-,-,-
2875,서울특별시 송파구 가락동,일반,8*,중대로9길,제2종일반주거,제2종근린생활,25m미만,1203.2,344.4,"500,000",,-,-,201911,16,,1991,-,-,-
2876,서울특별시 송파구 잠실동,집합,3*,석촌호수로,제3종일반주거,제2종근린생활,25m이상,13.5, ,"40,000",,-,-,201911,16,,2007,-,-,-
2877,서울특별시 은평구 수색동,집합,4**,은평터널로,제3종일반주거,제2종근린생활,25m미만,27.55, ,"12,000",,-,-,201911,16,,2003,-,-,-
2878,서울특별시 용산구 남영동,집합,1**,한강대로72길,제2종일반주거,제1종근린생활,8m미만,21.6, ,"30,400",2,-,-,201911,16,,2008,-,-,-
2879,서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.75, ,"67,000",8,-,-,201911,16,,2008,-,-,-
2880,서울특별시 용산구 용문동,일반,2*,효창원로,제2종일반주거,제1종근린생활,25m미만,18.87,23.3,"50,000",,-,-,201911,16,,1954,-,-,-
2881,서울특별시 종로구 돈의동,집합,1**,돈화문로5가길,일반상업,판매,8m미만,7.83, ,"15,000",6,-,-,201911,16,,2004,-,-,-
2882,서울특별시 양천구 신정동,집합,1***,,일반상업,업무,25m이상,36, ,"33,000",,-,-,201911,16,,1981,-,-,-
2883,서울특별시 구로구 가리봉동,일반,8*,남부순환로105길,제2종일반주거,제2종근린생활,12m미만,738.52,40.89,"30,000",,-,-,201911,16,지분,1979,-,-,-
2884,서울특별시 동작구 흑석동,집합,1**,서달로13길,준주거,제1종근린생활,8m미만,13.22, ,"81,000",,-,-,201911,16,,,-,-,-
2885,서울특별시 강북구 미아동,집합,7**,삼양로63가길,제2종일반주거,제2종근린생활,8m미만,17.68, ,"6,600",1,-,-,201911,16,,2008,-,-,-
2886,서울특별시 양천구 신정동,일반,8*,신목로,제3종일반주거,제2종근린생활,25m이상,319.36,137,"245,500",,-,-,201911,16,,2006,-,-,-
2887,서울특별시 노원구 상계동,집합,6**,동일로,준주거,제2종근린생활,25m이상,73.13, ,"32,400",4,-,-,201911,16,,1989,-,-,-
2888,서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제1종근린생활,25m이상,54.88, ,"12,800",,-,-,201911,16,,2003,-,-,-
2889,서울특별시 성북구 하월곡동,집합,8*,동소문로44길,일반상업,제1종근린생활,25m미만,50.06, ,"41,000",1,-,-,201911,16,,2007,-,-,-
2890,서울특별시 영등포구 문래동3가,집합,5*,문래로,준공업,제1종근린생활,25m이상,23.12, ,"11,000",,-,-,201911,16,,2007,-,-,-
2891,서울특별시 양천구 신월동,집합,9**,신월로,제2종일반주거,제1종근린생활,25m이상,629.1, ,"2,000",,-,-,201911,16,지분,,-,-,-
2892,서울특별시 금천구 가산동,집합,6*,벚꽃로,준공업,업무,25m미만,136.89, ,"56,000",8,-,-,201911,16,,2004,-,-,-
2893,서울특별시 양천구 신월동,집합,9**,신월로,제2종일반주거,제1종근린생활,25m이상,629.1, ,"6,177",,-,-,201911,16,지분,,-,-,-
2894,서울특별시 양천구 신월동,집합,9**,신월로,제2종일반주거,제1종근린생활,25m이상,629.1, ,"2,000",,-,-,201911,16,지분,,-,-,-
2895,서울특별시 은평구 수색동,집합,4**,은평터널로,제3종일반주거,제2종근린생활,25m미만,33.86, ,"11,500",,-,-,201911,16,,2003,-,-,-
2896,서울특별시 강서구 화곡동,집합,9**,곰달래로22길,일반상업,제2종근린생활,8m미만,30.66, ,"14,500",4,-,-,201911,15,,2016,-,-,-
2897,서울특별시 서초구 서초동,집합,1***,서초중앙로24길,제3종일반주거,제2종근린생활,25m미만,29.25, ,"15,400",1,-,-,201911,15,,1994,-,-,-
2898,서울특별시 강서구 등촌동,집합,5**,등촌로47길,제2종일반주거,제1종근린생활,8m미만,26.75, ,"15,000",1,-,-,201911,15,,2013,-,-,-
2899,서울특별시 양천구 신월동,집합,5**,신월로,준주거,기타,25m이상,16.05, ,"52,916",9,-,-,201911,15,,2008,-,-,-
2900,서울특별시 종로구 종로6가,집합,2**,종로41길,일반상업,제2종근린생활,25m미만,52.04, ,"30,200",,-,-,201911,15,,1969,-,-,-
2901,서울특별시 구로구 구로동,집합,5**,구로중앙로,일반상업,기타,25m이상,3.6, ,"1,000",,-,-,201911,15,,2007,-,-,-
2902,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2903,서울특별시 중구 신당동,집합,7**,마장로,일반상업,판매,25m이상,3.8, ,"17,799",,-,-,201911,15,,2010,-,-,-
2904,서울특별시 종로구 종로6가,집합,2**,종로41길,일반상업,제2종근린생활,25m미만,48.29, ,"28,000",,-,-,201911,15,,1969,-,-,-
2905,서울특별시 중구 중림동,집합,5**,서소문로,준주거,제2종근린생활,25m이상,28.12, ,"15,000",,-,-,201911,15,,2001,-,-,-
2906,서울특별시 양천구 신정동,집합,1***,신월로,제3종일반주거,업무,25m이상,27.79, ,"60,300",1,-,-,201911,15,,2004,-,-,-
2907,서울특별시 종로구 종로6가,집합,2**,종로41길,일반상업,제2종근린생활,25m미만,18.86, ,"11,300",,-,-,201911,15,,1969,-,-,-
2908,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,500,,-,-,201911,15,,2002,-,-,-
2909,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2910,서울특별시 강서구 마곡동,집합,7**,마곡중앙로,일반상업,업무,-,32.76, ,"19,000",,-,-,201911,15,,2017,-,-,-
2911,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2912,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2913,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2914,서울특별시 중구 남창동,집합,*,남대문시장8길,일반상업,판매,12m미만,19620.43, ,"12,200",,-,-,201911,15,지분,1986,-,-,-
2915,서울특별시 중구 남창동,집합,*,남대문시장8길,일반상업,판매,12m미만,19620.43, ,"12,200",,-,-,201911,15,지분,1986,-,-,-
2916,서울특별시 중구 남창동,집합,*,남대문시장8길,일반상업,판매,12m미만,19620.43, ,"12,200",,-,-,201911,15,지분,1986,-,-,-
2917,서울특별시 종로구 종로6가,집합,2**,종로41길,일반상업,제2종근린생활,25m미만,52, ,"30,000",,-,-,201911,15,,1969,-,-,-
2918,서울특별시 중구 남창동,집합,*,남대문시장8길,일반상업,판매,12m미만,19620.43, ,"12,200",,-,-,201911,15,지분,1986,-,-,-
2919,서울특별시 종로구 종로6가,집합,2**,종로41길,일반상업,제2종근린생활,25m미만,52.04, ,"30,200",4,-,-,201911,15,,1969,-,-,-
2920,서울특별시 종로구 종로6가,집합,2**,종로41길,일반상업,제2종근린생활,25m미만,29.23, ,"15,300",,-,-,201911,15,,1969,-,-,-
2921,서울특별시 중구 남대문로5가,일반,6**,후암로60길,일반상업,제1종근린생활,8m미만,163.07,96.68,"172,500",,-,-,201911,15,지분,,-,-,-
2922,서울특별시 종로구 종로5가,일반,2*,종로,일반상업,제1종근린생활,25m이상,181.82,115.7,"350,000",,-,-,201911,15,,1956,-,-,-
2923,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2924,서울특별시 양천구 신월동,집합,5**,신월로,준주거,기타,25m이상,92.43, ,"29,814",9,-,-,201911,15,,2008,-,-,-
2925,서울특별시 중구 주교동,집합,1*,동호로37길,일반상업,판매,12m미만,16.33, ,"12,000",,-,-,201911,15,,1976,-,-,-
2926,서울특별시 영등포구 영등포동5가,일반,4*,영중로20길,준주거,제1종근린생활,8m미만,74.64,109,"104,000",,-,-,201911,15,,1971,-,-,-
2927,서울특별시 영등포구 영등포동5가,일반,4*,,준주거,제1종근린생활,8m미만,122.68,66,"63,000",,-,-,201911,15,,1959,-,-,-
2928,서울특별시 강서구 등촌동,집합,6**,공항대로41길,준주거,제2종근린생활,25m미만,15.39, ,"12,950",1,-,-,201911,15,,1995,-,-,-
2929,서울특별시 강남구 역삼동,집합,7**,언주로,일반상업,업무,25m이상,597.24, ,"640,000",18,-,-,201911,15,,2008,-,-,-
2930,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.18, ,"1,500",,-,-,201911,15,,2005,-,-,-
2931,서울특별시 동대문구 전농동,집합,6**,왕산로,일반상업,업무,25m이상,16.58, ,"11,000",2,-,-,201911,15,,2017,-,-,-
2932,서울특별시 성북구 하월곡동,집합,8*,동소문로44길,일반상업,제1종근린생활,25m미만,45.7, ,"39,000",1,-,-,201911,15,,2007,-,-,-
2933,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2934,서울특별시 서초구 서초동,일반,1***,명달로,제3종일반주거,업무,25m미만,1280.12,352.3,"720,000",,-,-,201911,15,,1993,-,-,-
2935,서울특별시 강남구 역삼동,집합,7**,논현로85길,일반상업,제2종근린생활,12m미만,26.91, ,"37,000",1,-,-,201911,15,,2016,-,-,-
2936,서울특별시 중구 충무로4가,집합,3**,퇴계로,일반상업,제2종근린생활,25m이상,41.95, ,"64,496",,-,-,201911,15,,2009,-,-,-
2937,서울특별시 서초구 서초동,일반,1***,강남대로,일반상업,제2종근린생활,25m이상,3030.63,673.7,"14,200,000",,-,-,201911,15,,1974,-,-,-
2938,서울특별시 서초구 서초동,일반,1***,효령로51길,일반상업,제2종근린생활,8m미만,2175.79,387.6,"993,278",,-,-,201911,15,,2002,-,-,-
2939,서울특별시 중구 충무로4가,집합,3**,퇴계로,일반상업,제2종근린생활,25m이상,87.24, ,"123,131",,-,-,201911,15,,2009,-,-,-
2940,서울특별시 동작구 흑석동,집합,3**,흑석한강로,제2종일반주거,기타,25m미만,104.98, ,"47,500",,-,-,201911,15,,2012,-,-,-
2941,서울특별시 중구 신당동,집합,7**,마장로,일반상업,판매,25m이상,3.69, ,"13,000",,-,-,201911,15,,2010,-,-,-
2942,서울특별시 중구 충무로4가,집합,3**,퇴계로,일반상업,제2종근린생활,25m이상,41.95, ,"62,373",,-,-,201911,15,,2009,-,-,-
2943,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2944,서울특별시 양천구 신월동,집합,5**,신월로,준주거,기타,25m이상,92.43, ,"29,814",10,-,-,201911,15,,2008,-,-,-
2945,서울특별시 서대문구 대현동,집합,9*,이화여대1길,일반상업,제1종근린생활,12m미만,41.14, ,"21,907",2,-,-,201911,15,,2017,-,-,-
2946,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2947,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.5, ,"1,800",,-,-,201911,15,,2005,-,-,-
2948,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,10.29, ,"2,500",,-,-,201911,15,,2005,-,-,-
2949,서울특별시 양천구 신월동,집합,5**,신월로,준주거,기타,25m이상,164.05, ,"52,916",10,-,-,201911,15,,2008,-,-,-
2950,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.5, ,"1,800",,-,-,201911,15,,2005,-,-,-
2951,서울특별시 종로구 인의동,집합,4*,종로,일반상업,제2종근린생활,25m이상,157.53, ,"63,000",,-,-,201911,15,,2006,-,-,-
2952,서울특별시 양천구 신월동,집합,5**,신월로,준주거,기타,25m이상,149.13, ,"48,103",10,-,-,201911,15,,2008,-,-,-
2953,서울특별시 종로구 인의동,집합,4*,종로,일반상업,제2종근린생활,25m이상,157.53, ,"110,000",,-,-,201911,15,,2006,-,-,-
2954,서울특별시 중구 남산동3가,일반,1*,퇴계로,일반상업,제2종근린생활,25m이상,1257.33,208.6,"610,000",,-,-,201911,15,,1961,-,-,-
2955,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2956,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2957,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2958,서울특별시 관악구 신림동,일반,5**,남부순환로143길,제2종일반주거,제1종근린생활,12m미만,449.68,180.8,"325,000",,-,-,201911,15,,2019,-,-,-
2959,서울특별시 관악구 신림동,일반,1***,봉천로12길,일반상업,숙박,8m미만,1598.41,292.9,"510,000",,-,-,201911,15,,2001,-,-,-
2960,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2961,서울특별시 구로구 구로동,집합,5**,구로중앙로,일반상업,판매,25m이상,4, ,"2,200",,-,-,201911,15,,2007,-,-,-
2962,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2963,서울특별시 관악구 봉천동,일반,9**,은천로,제2종일반주거,제2종근린생활,25m미만,192.22,191.7,"197,000",,-,-,201911,15,,1974,-,-,-
2964,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2965,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2966,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2967,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,판매,25m이상,146.91, ,"42,500",,-,-,201911,15,,1987,-,-,-
2968,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2969,서울특별시 강서구 등촌동,집합,6**,공항대로41길,준주거,제2종근린생활,25m미만,15.39, ,"12,950",,-,-,201911,15,,1995,-,-,-
2970,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.5, ,"1,800",,-,-,201911,15,,2005,-,-,-
2971,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,5.04, ,"1,644",,-,-,201911,15,,2005,-,-,-
2972,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2973,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2974,서울특별시 종로구 창신동,집합,3**,지봉로,일반상업,판매,25m이상,8.41, ,"8,414",,-,-,201911,15,,1997,-,-,-
2975,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,6.5, ,"1,800",,-,-,201911,15,,2005,-,-,-
2976,서울특별시 성동구 용답동,집합,2**,자동차시장1길,유통상업,판매,12m미만,44.76, ,"10,700",,-,-,201911,15,,1979,-,-,-
2977,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,3.9, ,"1,500",,-,-,201911,15,,2005,-,-,-
2978,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2979,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,판매,25m이상,3.96, ,"15,000",,-,-,201911,15,,2005,-,-,-
2980,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
2981,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,제2종근린생활,25m이상,4.6, ,"1,500",,-,-,201911,15,,2005,-,-,-
