NO,시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,매수,매도,계약년월,계약일,지분구분,건축년도,해제사유발생일,거래유형,중개사소재지
2650,서울특별시 노원구 상계동,집합,3**,상계로9나길,제2종일반주거,제2종근린생활,12m미만,66.8, ,"15,000",1,-,-,201411,4,,2010,-,-,-
2651,서울특별시 송파구 잠실동,집합,2*,올림픽로,제3종일반주거,제2종근린생활,25m이상,22.8, ,"36,000",-1,-,-,201411,4,,2008,-,-,-
2652,서울특별시 중랑구 망우동,집합,4**,용마산로115길,일반상업,제1종근린생활,25m미만,43.82, ,"42,000",,-,-,201411,4,,2008,-,-,-
2653,서울특별시 서초구 서초동,집합,1***,법원로2길,제2종일반주거,업무,12m미만,38.88, ,"20,000",2,-,-,201411,4,,1989,-,-,-
2654,서울특별시 구로구 구로동,집합,1***,구로중앙로,준공업,제1종근린생활,25m이상,20.19, ,"2,250",,-,-,201411,4,,1998,-,-,-
2655,서울특별시 양천구 신월동,집합,4**,월정로,제2종일반주거,제1종근린생활,25m미만,26.84, ,"25,210",1,-,-,201411,4,,2014,-,-,-
2656,서울특별시 은평구 대조동,집합,2**,불광로,일반상업,판매,25m이상,6.04, ,"9,918",,-,-,201411,4,,2005,-,-,-
2657,서울특별시 종로구 종로6가,집합,2**,종로,일반상업,판매,25m이상,11.31, ,"49,500",,-,-,201411,4,,,-,-,-
2658,서울특별시 양천구 목동,집합,9**,목동서로,일반상업,제1종근린생활,12m미만,28.58, ,"57,000",1,-,-,201411,4,,1999,-,-,-
2659,서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,교육연구,25m이상,136.45, ,"52,000",6,-,-,201411,4,,2003,-,-,-
2660,서울특별시 성북구 안암동4가,일반,1*,안암로7길,제2종일반주거,제2종근린생활,12m미만,947.82,310.7,"210,000",,-,-,201411,4,,2002,-,-,-
2661,서울특별시 중구 신당동,집합,2**,마장로1길,일반상업,판매,25m미만,4.34, ,"13,000",,-,-,201411,4,,1990,-,-,-
2662,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,판매,25m이상,24.84, ,"11,000",1,-,-,201411,4,,1987,-,-,-
2663,서울특별시 금천구 가산동,집합,5**,서부샛길,준공업,업무,25m미만,118.45, ,"43,600",,-,-,201411,4,,2012,-,-,-
2664,서울특별시 동대문구 제기동,일반,1**,제기로,제3종일반주거,제2종근린생활,8m미만,264.6,94.25,"28,500",,-,-,201411,4,지분,1960,-,-,-
2665,서울특별시 관악구 봉천동,집합,1***,봉천로,제3종일반주거,판매,25m이상,22.8, ,"38,000",1,-,-,201411,4,,2000,-,-,-
2666,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"6,000",3,-,-,201411,4,,1987,-,-,-
2667,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,4.93, ,"2,500",,-,-,201411,4,,2002,-,-,-
2668,서울특별시 광진구 광장동,집합,4**,아차산로70길,제3종일반주거,제1종근린생활,25m이상,63.7, ,"21,000",1,-,-,201411,4,,1990,-,-,-
2669,서울특별시 중구 남창동,집합,5*,남대문시장4길,일반상업,판매,25m이상,3.49, ,"9,500",,-,-,201411,4,,1980,-,-,-
2670,서울특별시 송파구 가락동,집합,4**,송파대로,제3종일반주거,제2종근린생활,25m이상,8.1, ,"14,000",,-,-,201411,4,,1982,-,-,-
2671,서울특별시 강북구 수유동,집합,1**,수유로17가길,제2종일반주거,제1종근린생활,8m미만,12.63, ,"4,000",1,-,-,201411,4,,2014,-,-,-
2672,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,"6,000",,-,-,201411,4,,2002,-,-,-
2673,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,"6,000",,-,-,201411,4,,2002,-,-,-
2674,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"7,000",2,-,-,201411,4,,1987,-,-,-
2675,서울특별시 노원구 공릉동,집합,4**,공릉로43가길,제2종일반주거,제2종근린생활,8m미만,15.9, ,"7,400",1,-,-,201411,4,,2012,-,-,-
2676,서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,교육연구,25m이상,198.95, ,"76,000",6,-,-,201411,4,,2003,-,-,-
2677,서울특별시 구로구 구로동,집합,1***,구로중앙로,준공업,제1종근린생활,25m이상,20.19, ,"2,250",,-,-,201411,4,,1998,-,-,-
2678,서울특별시 금천구 가산동,집합,5**,가산디지털1로,준공업,업무,25m미만,284.55, ,"82,700",15,-,-,201411,3,,2005,-,-,-
2679,서울특별시 동작구 노량진동,일반,2**,만양로14길,제2종일반주거,숙박,8m미만,775.12,382,"221,000",,-,-,201411,3,,2005,-,-,-
2680,서울특별시 서초구 우면동,집합,7**,태봉로2길,제3종일반주거,제2종근린생활,-,33.01, ,"36,000",1,-,-,201411,3,,2013,-,-,-
2681,서울특별시 은평구 갈현동,일반,5**,갈현로,제2종일반주거,제1종근린생활,25m미만,314.7,126,"60,000",,-,-,201411,3,,1990,-,-,-
2682,서울특별시 서대문구 홍제동,일반,2**,간호대로1길,제2종일반주거,제1종근린생활,12m미만,488.13,159,"94,000",,-,-,201411,3,,1991,-,-,-
2683,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제1종근린생활,25m이상,32.26, ,"8,000",,-,-,201411,3,,1987,-,-,-
2684,서울특별시 종로구 내수동,집합,1**,새문안로3길,일반상업,업무,25m미만,78.95, ,"52,000",,-,-,201411,3,,1994,-,-,-
2685,서울특별시 동작구 신대방동,일반,3**,여의대방로24길,제3종일반주거,제1종근린생활,25m미만,195.64,215,"182,100",,-,-,201411,3,,1974,-,-,-
2686,서울특별시 용산구 원효로3가,집합,2**,원효로,일반상업,제1종근린생활,25m이상,29.52, ,"21,000",1,-,-,201411,3,,2014,-,-,-
2687,서울특별시 마포구 아현동,집합,4**,마포대로,준주거,업무,25m이상,11.14, ,"2,700",-1,-,-,201411,3,,1987,-,-,-
2688,서울특별시 은평구 갈현동,집합,4**,갈현로29길,제2종일반주거,제2종근린생활,12m미만,30.52, ,"9,500",1,-,-,201411,3,,2011,-,-,-
2689,서울특별시 마포구 동교동,일반,1**,연희로,제3종일반주거,제2종근린생활,8m미만,52.16,63,"33,000",,-,-,201411,3,,1974,-,-,-
2690,서울특별시 중랑구 묵동,일반,2**,중랑역로,제2종일반주거,판매,25m미만,331.23,156.7,"118,500",,-,-,201411,3,,1986,-,-,-
2691,서울특별시 중구 신당동,집합,7**,마장로,일반상업,판매,25m이상,3.79, ,"10,885",,-,-,201411,3,,2010,-,-,-
2692,서울특별시 노원구 중계동,집합,1**,한글비석로20길,제3종일반주거,제2종근린생활,8m미만,50.98, ,"10,000",1,-,-,201411,3,지분,2008,-,-,-
2693,서울특별시 강남구 개포동,집합,6**,개포로,제3종일반주거,제1종근린생활,25m미만,1037.37, ,"2,330",,-,-,201411,3,지분,,-,-,-
2694,서울특별시 마포구 아현동,집합,4**,마포대로,준주거,업무,25m이상,11.14, ,"2,700",-1,-,-,201411,3,,1987,-,-,-
2695,서울특별시 양천구 목동,집합,9**,목동동로,일반상업,제1종근린생활,25m이상,154.61, ,"86,000",2,-,-,201411,3,,2000,-,-,-
2696,서울특별시 동대문구 이문동,집합,6*,한천로58길,제3종일반주거,제2종근린생활,25m이상,28.43, ,"32,500",,-,-,201411,3,,2000,-,-,-
2697,서울특별시 중구 신당동,집합,7**,마장로1길,일반상업,판매,25m미만,8.94, ,"20,000",2,-,-,201411,3,,1980,-,-,-
2698,서울특별시 영등포구 대림동,집합,7**,대림로29길,제2종일반주거,판매,12m미만,51.75, ,"66,170",1,-,-,201411,3,,2013,-,-,-
2699,서울특별시 양천구 신정동,집합,3**,목동서로,일반상업,제2종근린생활,25m이상,41.15, ,"19,500",1,-,-,201411,3,,2003,-,-,-
2700,서울특별시 마포구 성산동,집합,3*,성미산로5안길,제2종일반주거,제2종근린생활,8m미만,40.08, ,"8,500",-1,-,-,201411,3,,2008,-,-,-
2701,서울특별시 노원구 월계동,집합,1*,마들로,제3종일반주거,제1종근린생활,25m이상,58.14, ,"30,000",2,-,-,201411,3,,2002,-,-,-
2702,서울특별시 강북구 미아동,집합,6**,솔샘로,준주거,제1종근린생활,25m미만,292.49, ,"60,000",,-,-,201411,3,,1971,-,-,-
2703,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제1종근린생활,25m이상,24.84, ,"11,000",1,-,-,201411,3,,1987,-,-,-
2704,서울특별시 관악구 남현동,일반,1***,남현3길,준주거,제2종근린생활,8m미만,1430.63,599.4,"470,000",,-,-,201411,3,,1987,-,-,-
2705,서울특별시 중구 흥인동,집합,*,마장로,일반상업,판매,25m미만,7.23, ,"9,500",,-,-,201411,3,,1996,-,-,-
2706,서울특별시 중랑구 묵동,집합,1**,동일로,일반상업,판매,25m이상,57.3, ,"70,726",,-,-,201411,3,,2010,-,-,-
2707,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"8,000",3,-,-,201411,3,,1987,-,-,-
2708,서울특별시 강서구 방화동,집합,4**,금낭화로,제3종일반주거,제1종근린생활,12m미만,38.42, ,"42,500",,-,-,201411,3,,2004,-,-,-
2709,서울특별시 강남구 역삼동,일반,6**,테헤란로1길,제2종일반주거,교육연구,12m미만,2467.75,172.2,"429,492",,-,-,201411,3,지분,,-,-,-
2710,서울특별시 중구 을지로6가,집합,1*,장충단로,일반상업,판매,25m이상,3.77, ,"4,500",,-,-,201411,3,,2002,-,-,-
2711,서울특별시 노원구 중계동,집합,5**,덕릉로73길,제3종일반주거,제1종근린생활,25m미만,20.13, ,"7,000",,-,-,201411,3,,1999,-,-,-
2712,서울특별시 강남구 역삼동,집합,8**,강남대로,일반상업,업무,25m이상,45.68, ,"26,000",,-,-,201411,3,,2004,-,-,-
2713,서울특별시 중구 신당동,집합,7**,마장로1길,일반상업,판매,25m미만,8.94, ,"28,000",2,-,-,201411,3,,1980,-,-,-
2714,서울특별시 금천구 시흥동,집합,9**,시흥대로,준공업,제2종근린생활,25m이상,22.86, ,"8,000",2,-,-,201411,3,,1987,-,-,-
2715,서울특별시 성동구 성수동2가,일반,2**,성수일로,준공업,제2종근린생활,25m미만,1468.39,413.3,"333,000",,-,-,201411,3,,1996,-,-,-
2716,서울특별시 강남구 대치동,집합,6**,남부순환로,제3종일반주거,제1종근린생활,25m이상,18.74, ,"24,000",,-,-,201411,3,,1979,-,-,-
2717,서울특별시 은평구 갈현동,일반,4**,연서로29길,제2종일반주거,제1종근린생활,12m미만,475.44,15.95,"5,000",,-,-,201411,3,지분,1990,-,-,-
2718,서울특별시 양천구 신월동,일반,5*,화곡로,제3종일반주거,제2종근린생활,25m이상,4939.09,3380,"1,350,000",,-,-,201411,3,,1994,-,-,-
2719,서울특별시 용산구 용산동2가,집합,*,신흥로,제1종일반주거,제1종근린생활,12m미만,60.84, ,"34,750",,-,-,201411,3,,2001,-,-,-
2720,서울특별시 구로구 신도림동,집합,3**,경인로,일반상업,제2종근린생활,25m이상,80.19, ,"47,500",2,-,-,201411,3,,2007,-,-,-
2721,서울특별시 용산구 청파동2가,집합,1*,청파로57길,제2종일반주거,제2종근린생활,8m미만,30.5, ,"16,000",2,-,-,201411,3,,2008,-,-,-
2722,서울특별시 강동구 강일동,집합,6**,아리수로93길,제2종일반주거,제1종근린생활,-,96.01, ,"22,000",,-,-,201411,3,,2011,-,-,-
2723,서울특별시 강동구 성내동,집합,2**,풍성로,제3종일반주거,제2종근린생활,25m미만,56.56, ,"19,000",2,-,-,201411,3,,1978,-,-,-
2724,서울특별시 광진구 중곡동,집합,2**,긴고랑로12길,제2종일반주거,제1종근린생활,8m미만,30.94, ,"14,300",1,-,-,201411,2,,2011,-,-,-
2725,서울특별시 성북구 장위동,집합,3**,월계로40길,제3종일반주거,제2종근린생활,25m이상,40, ,"18,500",,-,-,201411,2,,2008,-,-,-
2726,서울특별시 광진구 중곡동,집합,2**,긴고랑로5길,제2종일반주거,제1종근린생활,8m미만,65.57, ,"21,700",2,-,-,201411,2,,2014,-,-,-
2727,서울특별시 영등포구 여의도동,집합,1*,국회대로76길,일반상업,제2종근린생활,25m이상,41.04, ,"11,500",2,-,-,201411,1,,1984,-,-,-
2728,서울특별시 도봉구 쌍문동,일반,3**,우이천로,제3종일반주거,제1종근린생활,25m미만,195.88,119,"47,000",,-,-,201411,1,,1975,-,-,-
2729,서울특별시 영등포구 영등포동7가,집합,9*,국회대로54길,준주거,업무,8m미만,20.32, ,"6,600",,-,-,201411,1,,2002,-,-,-
2730,서울특별시 송파구 가락동,일반,1**,오금로,준주거,제1종근린생활,25m이상,1118.99,364.5,"590,000",,-,-,201411,1,,1990,-,-,-
2731,서울특별시 은평구 진관동,집합,1**,통일로,제2종일반주거,제1종근린생활,-,24.91, ,"15,971",,-,-,201411,1,,2013,-,-,-
2732,서울특별시 금천구 가산동,집합,3**,가산디지털1로,준공업,제2종근린생활,25m미만,80, ,"48,095",1,-,-,201411,1,,2009,-,-,-
2733,서울특별시 도봉구 방학동,집합,2**,방학로11길,제3종일반주거,제1종근린생활,25m미만,12.96, ,"2,000",,-,-,201411,1,,1991,-,-,-
2734,서울특별시 은평구 응암동,집합,1**,은평로8길,준주거,제2종근린생활,8m미만,21.12, ,"8,500",2,-,-,201411,1,,2014,-,-,-
2735,서울특별시 관악구 신림동,집합,1***,남부순환로142길,제2종일반주거,제2종근린생활,12m미만,29.94, ,"14,000",2,-,-,201411,1,,2014,-,-,-
2736,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"16,311",,-,-,201411,1,,2008,-,-,-
2737,서울특별시 마포구 마포동,집합,1**,마포대로,준주거,업무,25m미만,41.66, ,"9,800",17,-,-,201411,1,,1987,-,-,-
2738,서울특별시 구로구 온수동,집합,8*,부일로1길,제2종일반주거,제2종근린생활,12m미만,80.72, ,"17,500",2,-,-,201411,1,,2011,-,-,-
2739,서울특별시 금천구 가산동,집합,5*,벚꽃로,준공업,제2종근린생활,25m미만,105.99, ,"61,000",-1,-,-,201411,1,,2010,-,-,-
2740,서울특별시 관악구 신림동,일반,1**,신림로14길,제2종일반주거,제2종근린생활,8m미만,1325.59,105.5,"70,000",,-,-,201411,1,지분,2000,-,-,-
2741,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,23.16, ,"13,000",9,-,-,201411,1,,2008,-,-,-
2742,서울특별시 광진구 자양동,일반,4*,동일로10길,제2종일반주거,제1종근린생활,8m미만,69.22,26,"14,000",,-,-,201411,1,지분,1968,-,-,-
2743,서울특별시 강서구 화곡동,집합,1***,화곡로18길,제3종일반주거,제1종근린생활,25m미만,29.16, ,"5,900",3,-,-,201411,1,,1996,-,-,-
2744,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"12,873",,-,-,201411,1,,2008,-,-,-
2745,서울특별시 강서구 가양동,일반,1***,허준로,제3종일반주거,판매,25m이상,10.29,5.57,900,,-,-,201411,1,,1993,-,-,-
2746,서울특별시 구로구 고척동,집합,1**,중앙로3길,준공업,제2종근린생활,25m미만,18, ,"5,900",,-,-,201411,1,,1986,-,-,-
2747,서울특별시 마포구 마포동,집합,1**,마포대로,준주거,업무,25m미만,41.66, ,"9,800",17,-,-,201411,1,,1987,-,-,-
2748,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"12,269",,-,-,201411,1,,2008,-,-,-
2749,서울특별시 금천구 가산동,집합,3**,가산디지털1로,준공업,제2종근린생활,25m미만,129.6, ,"77,920",1,-,-,201411,1,,2009,-,-,-
2750,서울특별시 서초구 양재동,집합,*,바우뫼로41길,제2종일반주거,제2종근린생활,12m미만,29.07, ,"13,000",5,-,-,201411,1,,1987,-,-,-
2751,서울특별시 종로구 적선동,집합,8*,사직로,일반상업,제1종근린생활,25m이상,28.77, ,"14,000",,-,-,201411,1,,1986,-,-,-
2752,서울특별시 강동구 고덕동,집합,4**,동남로79길,제2종일반주거,제1종근린생활,25m이상,33.36, ,"51,000",1,-,-,201411,1,,2011,-,-,-
2753,서울특별시 강동구 고덕동,집합,4**,동남로79길,제2종일반주거,제1종근린생활,25m이상,31.4, ,"48,000",1,-,-,201411,1,,2011,-,-,-
2754,서울특별시 강동구 성내동,집합,2**,천호대로,근린상업,교육연구,25m이상,87.43, ,"36,000",2,-,-,201411,1,,2008,-,-,-
2755,서울특별시 강동구 명일동,집합,3**,구천면로,제2종일반주거,제2종근린생활,25m미만,78.2, ,"26,000",3,-,-,201410,31,,2005,-,-,-
2756,서울특별시 강동구 길동,일반,3**,천중로,제3종일반주거,제2종근린생활,25m미만,941.19,67.55,"55,100",,-,-,201410,31,지분,1989,-,-,-
2757,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"16,683",,-,-,201410,31,,2008,-,-,-
2758,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"9,338",,-,-,201410,31,,2008,-,-,-
2759,서울특별시 강동구 명일동,집합,3**,상암로,제3종일반주거,제1종근린생활,25m미만,43.12, ,"13,400",3,-,-,201410,31,,1985,-,-,-
2760,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"9,338",,-,-,201410,31,,2008,-,-,-
2761,서울특별시 강동구 강일동,집합,6**,아리수로,제2종일반주거,제1종근린생활,-,133, ,"33,600",9,-,-,201410,31,,2012,-,-,-
2762,서울특별시 강동구 명일동,집합,3**,구천면로,제2종일반주거,제2종근린생활,25m미만,78.2, ,"25,500",3,-,-,201410,31,,2005,-,-,-
2763,서울특별시 서초구 서초동,일반,1***,,일반상업,숙박,8m미만,1997.7,719.5,"959,760",,-,-,201410,31,,1997,-,-,-
2764,서울특별시 양천구 신월동,집합,5**,신월로,제3종일반주거,제2종근린생활,8m미만,406.4, ,"68,800",,-,-,201410,31,,1996,-,-,-
2765,서울특별시 마포구 공덕동,일반,1**,마포대로14길,제3종일반주거,제1종근린생활,25m미만,733.74,245,"488,000",,-,-,201410,31,,2008,-,-,-
2766,서울특별시 마포구 성산동,일반,1**,월드컵로36길,제1종일반주거,제2종근린생활,25m미만,513.45,206,"118,000",,-,-,201410,31,,1990,-,-,-
2767,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"11,633",,-,-,201410,31,,2008,-,-,-
2768,서울특별시 노원구 중계동,집합,3**,중계로,제3종일반주거,제1종근린생활,25m미만,27.07, ,"22,000",1,-,-,201410,31,,1996,-,-,-
2769,서울특별시 강남구 역삼동,집합,8**,강남대로84길,일반상업,제2종근린생활,25m미만,49.3, ,"39,500",-1,-,-,201410,31,,2004,-,-,-
2770,서울특별시 관악구 봉천동,집합,9**,봉천로33가길,제2종일반주거,제2종근린생활,8m미만,43.2, ,"15,500",5,-,-,201410,31,,2001,-,-,-
2771,서울특별시 강남구 신사동,집합,6**,압구정로,제3종일반주거,제1종근린생활,25m이상,70.02, ,"2,500",,-,-,201410,31,지분,,-,-,-
2772,서울특별시 구로구 구로동,일반,1***,디지털로32가길,준공업,제2종근린생활,8m미만,1595.34,176,"220,000",,-,-,201410,31,지분,2006,-,-,-
2773,서울특별시 구로구 구로동,일반,1***,디지털로32나길,준주거,제2종근린생활,8m미만,164.72,161,"240,000",,-,-,201410,31,,1974,-,-,-
2774,서울특별시 영등포구 여의도동,집합,4*,여의대방로67길,일반상업,업무,25m미만,22.2, ,"7,700",,-,-,201410,31,,1983,-,-,-
2775,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"7,985",,-,-,201410,31,,2008,-,-,-
2776,서울특별시 종로구 혜화동,집합,1**,대학로,제3종일반주거,제2종근린생활,25m이상,383.66, ,"150,560",,-,-,201410,31,,1994,-,-,-
2777,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"8,997",,-,-,201410,31,,2008,-,-,-
2778,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,25m이상,22.88, ,"16,716",,-,-,201410,31,,2008,-,-,-
2779,서울특별시 강서구 내발산동,집합,6**,강서로,제3종일반주거,제2종근린생활,25m이상,50.32, ,"19,500",,-,-,201410,31,,2005,-,-,-
2780,서울특별시 서초구 서초동,집합,1***,반포대로18길,일반상업,업무,8m미만,55.62, ,"18,779",8,-,-,201410,31,,1991,-,-,-
2781,서울특별시 서초구 서초동,일반,1***,효령로,제3종일반주거,제2종근린생활,25m이상,988,384.6,"440,000",,-,-,201410,31,,1983,-,-,-
2782,서울특별시 강남구 대치동,집합,8**,테헤란로64길,일반상업,업무,25m미만,9.32, ,"6,500",5,-,-,201410,31,,2006,-,-,-
2783,서울특별시 노원구 상계동,집합,7**,동일로215길,일반상업,업무,25m이상,103.32, ,"39,000",,-,-,201410,31,,1988,-,-,-
2784,서울특별시 서초구 서초동,일반,1***,,일반상업,기타,8m미만,1502.6,801.1,"1,048,500",,-,-,201410,31,,1985,-,-,-
2785,서울특별시 강남구 대치동,일반,9**,영동대로,제3종일반주거,업무,25m이상,47721.19,8267.1,"30,900,000",,-,-,201410,31,,2014,-,-,-
2786,서울특별시 마포구 대흥동,집합,1*,신촌로,일반상업,제2종근린생활,25m이상,58.5, ,"94,899",1,-,-,201410,31,,2014,-,-,-
2787,서울특별시 서초구 서초동,일반,1***,반포대로18길,일반상업,업무,8m미만,4481.44,582.4,"1,009,164",,-,-,201410,31,,2005,-,-,-
2788,서울특별시 구로구 고척동,집합,7*,중앙로1길,준공업,판매,12m미만,9.44, ,"1,316",1,-,-,201410,31,,1998,-,-,-
2789,서울특별시 용산구 청파동2가,집합,6*,청파로49길,제2종일반주거,제2종근린생활,8m미만,21.17, ,"17,000",1,-,-,201410,31,,2008,-,-,-
2790,서울특별시 마포구 상수동,일반,9*,독막로15길,제2종일반주거,제2종근린생활,8m미만,283.35,119,"193,000",,-,-,201410,31,,2013,-,-,-
2791,서울특별시 마포구 염리동,일반,1**,독막로,제2종일반주거,업무,25m미만,903.37,303.1,"266,090",,-,-,201410,31,,1990,-,-,-
2792,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"7,985",,-,-,201410,31,,2008,-,-,-
2793,서울특별시 노원구 중계동,집합,5**,동일로203가길,일반상업,제2종근린생활,25m미만,28.31, ,"43,500",,-,-,201410,31,,2005,-,-,-
2794,서울특별시 용산구 도원동,집합,2*,새창로,제3종일반주거,제2종근린생활,25m미만,41.91, ,"50,800",2,-,-,201410,31,,2001,-,-,-
2795,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,25m이상,22.68, ,"4,745",,-,-,201410,31,,2008,-,-,-
2796,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,25m이상,22.68, ,"18,223",,-,-,201410,31,,2008,-,-,-
2797,서울특별시 양천구 목동,집합,5**,목동중앙북로,제3종일반주거,제1종근린생활,25m미만,77.9, ,"28,750",4,-,-,201410,31,,2007,-,-,-
2798,서울특별시 강서구 화곡동,일반,7**,곰달래로,준주거,제2종근린생활,25m미만,1429.48,81.39,"44,000",,-,-,201410,31,지분,2000,-,-,-
2799,서울특별시 은평구 증산동,일반,1**,증산로,제3종일반주거,제2종근린생활,25m이상,655.88,343.2,"225,000",,-,-,201410,31,,1980,-,-,-
2800,서울특별시 양천구 목동,집합,5**,목동중앙북로,제3종일반주거,제1종근린생활,25m미만,72.52, ,"28,750",4,-,-,201410,31,,2007,-,-,-
2801,서울특별시 영등포구 문래동3가,일반,5*,도림로,준공업,제2종근린생활,8m미만,58.04,76,"31,500",,-,-,201410,31,,,-,-,-
2802,서울특별시 서초구 서초동,일반,1***,반포대로,제3종일반주거,제2종근린생활,25m이상,995.49,476.1,"963,945",,-,-,201410,31,,2005,-,-,-
2803,서울특별시 서초구 서초동,일반,1***,,일반상업,업무,8m미만,2831.17,580.9,"865,686",,-,-,201410,31,,1992,-,-,-
2804,서울특별시 서초구 양재동,집합,2**,매헌로,일반상업,판매,25m이상,11, ,"9,050",5,-,-,201410,31,,2005,-,-,-
2805,서울특별시 양천구 목동,집합,5**,목동중앙북로,제3종일반주거,제1종근린생활,25m미만,62.17, ,"28,750",4,-,-,201410,31,,2007,-,-,-
2806,서울특별시 서초구 서초동,집합,1***,반포대로18길,일반상업,제1종근린생활,8m미만,62.27, ,"39,236",1,-,-,201410,31,,1991,-,-,-
2807,서울특별시 양천구 목동,집합,5**,목동중앙북로,제3종일반주거,제1종근린생활,25m미만,74.65, ,"28,750",4,-,-,201410,31,,2007,-,-,-
2808,서울특별시 양천구 목동,집합,5**,목동중앙북로8길,제3종일반주거,제2종근린생활,8m미만,19.5, ,"6,000",1,-,-,201410,31,,2002,-,-,-
2809,서울특별시 강남구 청담동,일반,7*,영동대로,일반상업,업무,25m이상,6827.87,498,"3,630,000",,-,-,201410,31,,2013,-,-,-
2810,서울특별시 서초구 서초동,일반,1***,반포대로16길,일반상업,숙박,8m미만,1637.79,344.1,"541,313",,-,-,201410,31,,2004,-,-,-
2811,서울특별시 동작구 상도동,집합,2**,국사봉10길,제2종일반주거,제2종근린생활,8m미만,51.3, ,"21,900",,-,-,201410,31,,2014,-,-,-
2812,서울특별시 중구 신당동,집합,1**,마장로,일반상업,판매,25m미만,6.56, ,"40,000",,-,-,201410,31,,1999,-,-,-
2813,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"15,421",,-,-,201410,31,,2008,-,-,-
2814,서울특별시 서초구 서초동,일반,1***,사임당로,일반상업,제2종근린생활,25m미만,704.4,386.8,"757,953",,-,-,201410,31,,1991,-,-,-
2815,서울특별시 서초구 서초동,집합,1***,반포대로18길,일반상업,기타,8m미만,448.85, ,"87,279",-1,-,-,201410,31,,1991,-,-,-
2816,서울특별시 성동구 성수동1가,일반,6**,왕십리로5길,제2종일반주거,제2종근린생활,12m미만,219.46,79,"94,500",,-,-,201410,31,,1969,-,-,-
2817,서울특별시 동작구 노량진동,집합,3**,장승배기로16길,제3종일반주거,제2종근린생활,8m미만,52.26, ,"21,000",2,-,-,201410,31,,2014,-,-,-
2818,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"8,546",,-,-,201410,31,,2008,-,-,-
2819,서울특별시 성동구 성수동1가,일반,1*,상원6길,준공업,제2종근린생활,8m미만,365.56,173.6,"111,000",,-,-,201410,31,,1986,-,-,-
2820,서울특별시 송파구 문정동,집합,6**,충민로,유통상업,판매,-,22.68, ,"8,522",,-,-,201410,31,,2008,-,-,-
2821,서울특별시 관악구 봉천동,집합,1***,남부순환로,준주거,판매,25m이상,27.52, ,"7,200",-2,-,-,201410,31,,2004,-,-,-
2822,서울특별시 서초구 서초동,일반,1***,사임당로,일반상업,업무,25m미만,2348.7,818.5,"1,684,610",,-,-,201410,31,,1984,-,-,-
2823,서울특별시 관악구 봉천동,집합,1***,쑥고개로,제3종일반주거,판매,25m미만,140.99, ,"23,600",,-,-,201410,31,지분,2007,-,-,-
2824,서울특별시 마포구 연남동,일반,2**,동교로,제2종일반주거,제2종근린생활,25m미만,247.59,99.2,"133,500",,-,-,201410,31,,1991,-,-,-
2825,서울특별시 서초구 양재동,집합,2**,매헌로,일반상업,판매,25m이상,13.1, ,"10,770",5,-,-,201410,31,,2005,-,-,-
2826,서울특별시 서초구 서초동,일반,1***,반포대로18길,일반상업,업무,8m미만,4832.67,630.3,"1,091,048",,-,-,201410,31,,2005,-,-,-
2827,서울특별시 서초구 서초동,일반,1***,,일반상업,제2종근린생활,8m미만,636.9,175.9,"244,560",,-,-,201410,31,,1985,-,-,-
