거래년도,거래분기,동,건물용도,건물면적당_평균거래가(만원/㎡)
2020,1Q,신대방동,오피스텔,555.4215718767783
2020,1Q,신도림동,단독다가구,1138.8278903617256
2020,1Q,신도림동,아파트,1108.92532622527
2020,1Q,신도림동,연립다세대,926.3563271537823
2020,1Q,신도림동,오피스텔,714.0857658674526
2020,1Q,신림동,단독다가구,467.8695518710512
2020,1Q,신림동,아파트,713.5459483858237
2020,1Q,신림동,연립다세대,487.0097457405093
2020,1Q,신림동,오피스텔,573.7886186093365
2020,1Q,신문로1가,오피스텔,1006.952769120115
2020,1Q,신문로2가,단독다가구,746.161572679007
2020,1Q,신사동,단독다가구,878.4582243587704
2020,1Q,신사동,아파트,647.4654125813121
2020,1Q,신사동,연립다세대,524.4521484255819
2020,1Q,신사동,오피스텔,398.96801666120655
2020,1Q,신설동,단독다가구,415.16259120984137
2020,1Q,신설동,아파트,935.740094972923
2020,1Q,신설동,연립다세대,521.2400851912862
2020,1Q,신설동,오피스텔,567.8855930561157
2020,1Q,신수동,단독다가구,662.0189673283045
2020,1Q,신수동,아파트,1186.3130695972325
2020,1Q,신수동,연립다세대,678.8685362979102
2020,1Q,신영동,단독다가구,655.9549423584014
2020,1Q,신영동,아파트,641.6751097602162
2020,1Q,신영동,연립다세대,528.065342470803
2020,1Q,신원동,단독다가구,805.2384744712858
2020,1Q,신원동,아파트,1708.076638731987
2020,1Q,신원동,오피스텔,854.7496746364068
2020,1Q,신월동,단독다가구,282.99622494207836
2020,1Q,신월동,아파트,695.4702842898025
2020,1Q,신월동,연립다세대,376.1180100094668
2020,1Q,신월동,오피스텔,377.07071828939223
2020,1Q,신정동,단독다가구,547.4470675301486
2020,1Q,신정동,아파트,1020.8457707973192
2020,1Q,신정동,연립다세대,554.5106916003808
2020,1Q,신정동,오피스텔,604.4218327097292
2020,1Q,신창동,단독다가구,1078.7740884618731
2020,1Q,신창동,아파트,1267.570281124498
2020,1Q,신창동,연립다세대,793.1787405226623
2020,1Q,신천동,아파트,1838.034057884927
2020,1Q,신천동,오피스텔,789.176870555591
2020,1Q,신촌동,연립다세대,704.7370296029094
2020,1Q,쌍림동,단독다가구,932.1513631450109
2020,1Q,쌍문동,단독다가구,535.4080268901523
2020,1Q,쌍문동,아파트,519.238690682362
2020,1Q,쌍문동,연립다세대,364.9092762136707
2020,1Q,아현동,단독다가구,1450.063709932593
2020,1Q,아현동,아파트,1563.1358981023473
2020,1Q,아현동,연립다세대,1585.8282497973944
2020,1Q,아현동,오피스텔,667.3727965657623
2020,1Q,안암동1가,단독다가구,637.6462790405511
2020,1Q,안암동1가,아파트,898.0868735855288
2020,1Q,안암동2가,단독다가구,873.251412445826
2020,1Q,안암동3가,단독다가구,1015.3725709427325
2020,1Q,안암동3가,아파트,426.71478410590527
2020,1Q,안암동3가,연립다세대,522.040231709628
2020,1Q,안암동4가,단독다가구,1380.247443324036
2020,1Q,안암동4가,아파트,306.7384565181922
2020,1Q,안암동4가,연립다세대,412.6082251082251
2020,1Q,안암동5가,단독다가구,460.62407132243686
2020,1Q,안암동5가,연립다세대,475.7462686567164
2020,1Q,암사동,단독다가구,475.0010998610064
2020,1Q,암사동,아파트,1058.2220778483677
2020,1Q,암사동,연립다세대,674.8992416819286
2020,1Q,암사동,오피스텔,384.28579642455924
2020,1Q,압구정동,아파트,2408.217041529832
2020,1Q,양재동,단독다가구,704.3621279039588
2020,1Q,양재동,아파트,952.061352146225
2020,1Q,양재동,연립다세대,877.9366092433315
2020,1Q,양재동,오피스텔,439.56570247177007
2020,1Q,양평동1가,단독다가구,3603.028779045486
2020,1Q,양평동1가,아파트,1060.3688375945685
2020,1Q,양평동1가,연립다세대,900.7119429429346
2020,1Q,양평동1가,오피스텔,776.8800497203232
2020,1Q,양평동2가,단독다가구,883.4400944400363
2020,1Q,양평동2가,아파트,927.5833590837826
2020,1Q,양평동2가,오피스텔,541.8313854629461
2020,1Q,양평동3가,아파트,942.1453175800382
2020,1Q,양평동3가,연립다세대,1279.1325894539505
2020,1Q,양평동3가,오피스텔,595.3868293269292
2020,1Q,양평동4가,아파트,911.2033495458778
2020,1Q,양평동4가,연립다세대,656.1337354185004
2020,1Q,양평동4가,오피스텔,622.4262268158002
2020,1Q,양평동5가,아파트,1092.0659629958793
2020,1Q,양평동5가,연립다세대,924.9146757679181
2020,1Q,양평동5가,오피스텔,750.4085428794202
2020,1Q,양평동6가,아파트,895.4500753755742
2020,1Q,양평동6가,연립다세대,595.6715339574657
2020,1Q,여의도동,아파트,1474.1693985451773
2020,1Q,여의도동,오피스텔,744.6524962837332
2020,1Q,역삼동,단독다가구,1029.1909072861201
2020,1Q,역삼동,아파트,1653.8273736776707
2020,1Q,역삼동,연립다세대,1267.3007021908797
2020,1Q,역삼동,오피스텔,879.7009830405622
2020,1Q,역촌동,단독다가구,476.948436832689
2020,1Q,역촌동,아파트,577.2291199661041
2020,1Q,역촌동,연립다세대,433.04887212591086
2020,1Q,역촌동,오피스텔,610.1567290558086
2020,1Q,연건동,단독다가구,1054.1276797346914
2020,1Q,연건동,아파트,1266.1955241460541
2020,1Q,연건동,연립다세대,554.2226487523992
2020,1Q,연남동,단독다가구,1304.7176039322335
2020,1Q,연남동,아파트,1041.9960140736466
2020,1Q,연남동,연립다세대,656.3462633577617
2020,1Q,연지동,오피스텔,996.3369963369963
2020,1Q,연희동,단독다가구,717.1908862659865
2020,1Q,연희동,아파트,834.2002524669135
2020,1Q,연희동,연립다세대,496.2543251516679
2020,1Q,연희동,오피스텔,658.3806688045598
2020,1Q,염리동,단독다가구,1612.3994997109107
2020,1Q,염리동,아파트,1416.7814141813606
2020,1Q,염리동,연립다세대,1645.9507542846911
2020,1Q,염리동,오피스텔,769.2307692307693
2020,1Q,염창동,아파트,913.9544393142102
2020,1Q,염창동,연립다세대,722.1528638760708
2020,1Q,염창동,오피스텔,778.9532056763757
2020,1Q,영등포동,단독다가구,577.7731968208159
2020,1Q,영등포동,아파트,1122.8563673708618
2020,1Q,영등포동,연립다세대,723.5139196910878
2020,1Q,영등포동1가,아파트,956.3148745238965
2020,1Q,영등포동1가,연립다세대,894.1715603688174
2020,1Q,영등포동1가,오피스텔,910.8697819435779
2020,1Q,영등포동2가,단독다가구,2544.8888700045886
2020,1Q,영등포동2가,연립다세대,1263.5125110634087
2020,1Q,영등포동2가,오피스텔,781.5246780081258
2020,1Q,영등포동4가,아파트,1239.6694214876034
2020,1Q,영등포동4가,오피스텔,735.765865919822
2020,1Q,영등포동5가,단독다가구,1442.1455859903049
2020,1Q,영등포동5가,아파트,834.8993363584343
2020,1Q,영등포동5가,연립다세대,1269.1827231383634
2020,1Q,영등포동5가,오피스텔,1039.414368541828
2020,1Q,영등포동6가,단독다가구,562.4730321148986
2020,1Q,영등포동6가,오피스텔,447.0198675496689
2020,1Q,영등포동7가,아파트,1333.2042068955118
2020,1Q,영등포동7가,연립다세대,885.4930021754151
2020,1Q,영등포동7가,오피스텔,680.187212243097
2020,1Q,영등포동8가,아파트,1301.7931343563318
2020,1Q,영등포동8가,연립다세대,575.1014884979703
2020,1Q,영등포동8가,오피스텔,962.9814907453728
2020,1Q,영천동,단독다가구,680.6865134018434
2020,1Q,영천동,아파트,949.5948846875777
2020,1Q,예장동,아파트,761.4139617035808
2020,1Q,예장동,연립다세대,604.9997035269901
2020,1Q,오금동,단독다가구,467.1221610393403
2020,1Q,오금동,아파트,1141.045768754599
2020,1Q,오금동,연립다세대,682.3557025062331
2020,1Q,오금동,오피스텔,497.1167230065619
2020,1Q,오류동,단독다가구,623.3619522259635
2020,1Q,오류동,아파트,585.8947702168347
2020,1Q,오류동,연립다세대,504.21567880305605
2020,1Q,오류동,오피스텔,437.776991092017
2020,1Q,오장동,아파트,1010.1498308361527
2020,1Q,옥수동,아파트,1562.653784439545
2020,1Q,옥수동,연립다세대,761.8235007313505
2020,1Q,옥수동,오피스텔,575.4908598510494
2020,1Q,옥인동,단독다가구,897.131113421231
2020,1Q,옥인동,연립다세대,644.0992740165457
2020,1Q,옥천동,연립다세대,1269.3935119887165
2020,1Q,온수동,아파트,752.4216951282102
2020,1Q,온수동,연립다세대,489.5806549571943
2020,1Q,외발산동,연립다세대,398.77858015240423
2020,1Q,용강동,아파트,1262.7791335347913
2020,1Q,용강동,연립다세대,635.5465763222182
2020,1Q,용답동,단독다가구,814.5762016803548
2020,1Q,용답동,아파트,757.8959057612622
2020,1Q,용답동,연립다세대,515.2122765010371
2020,1Q,용답동,오피스텔,426.63754424616707
2020,1Q,용두동,단독다가구,854.8153464387372
2020,1Q,용두동,아파트,1077.0628365392106
2020,1Q,용두동,연립다세대,729.0215813444162
2020,1Q,용두동,오피스텔,650.5087005227118
2020,1Q,용문동,단독다가구,1279.9573332224663
2020,1Q,용문동,아파트,1235.5848434925865
2020,1Q,용문동,연립다세대,956.6999877727567
2020,1Q,용산동2가,단독다가구,944.3688322641898
2020,1Q,용산동2가,아파트,812.5154211199374
2020,1Q,용산동2가,연립다세대,661.989298779619
2020,1Q,용산동3가,단독다가구,2944.5692657991167
2020,1Q,용산동5가,아파트,1719.957492140709
2020,1Q,우면동,단독다가구,1772.3354547651657
2020,1Q,우면동,아파트,1497.8551160013267
2020,1Q,우면동,연립다세대,792.5049861330593
2020,1Q,우면동,오피스텔,698.7500780952265
2020,1Q,우이동,단독다가구,332.1313604630036
2020,1Q,우이동,아파트,559.9856266807617
2020,1Q,우이동,연립다세대,299.20784096725237
2020,1Q,운니동,단독다가구,1821.7775709632388
2020,1Q,운니동,오피스텔,517.6767676767677
2020,1Q,원남동,단독다가구,718.4723010020798
2020,1Q,원서동,단독다가구,1129.032258064516
2020,1Q,원서동,연립다세대,555.9252734536158
2020,1Q,원효로1가,단독다가구,1611.0526649392652
2020,1Q,원효로1가,아파트,1427.6584155771416
2020,1Q,원효로1가,연립다세대,865.461872581843
2020,1Q,원효로1가,오피스텔,655.004320108353
2020,1Q,원효로2가,단독다가구,1557.0934256055364
2020,1Q,원효로2가,아파트,726.4418335245208
2020,1Q,원효로2가,연립다세대,1095.7015465964525
2020,1Q,원효로3가,단독다가구,961.9876715093719
2020,1Q,원효로3가,연립다세대,1103.3198868321633
2020,1Q,원효로3가,오피스텔,412.8665325871517
2020,1Q,원효로4가,단독다가구,923.9649660511219
2020,1Q,원효로4가,아파트,1554.7934692865122
2020,1Q,원효로4가,연립다세대,1009.6700796359501
2020,1Q,월계동,단독다가구,442.3492363354175
2020,1Q,월계동,아파트,790.9163935421823
2020,1Q,월계동,연립다세대,424.77405571057847
2020,1Q,월계동,오피스텔,303.1385883482898
2020,1Q,율현동,아파트,1275.0098077677521
2020,1Q,율현동,오피스텔,1023.471615720524
2020,1Q,을지로4가,오피스텔,878.7231500122002
2020,1Q,을지로5가,오피스텔,600.0297396828611
2020,1Q,을지로6가,오피스텔,677.0310932798395
2020,1Q,응봉동,아파트,1169.2326207099413
2020,1Q,응봉동,연립다세대,676.9587184914174
2020,1Q,응암동,단독다가구,613.8850898729788
2020,1Q,응암동,아파트,907.1209837021797
2020,1Q,응암동,연립다세대,483.32463806869924
2020,1Q,응암동,오피스텔,732.4379383905533
2020,1Q,의주로1가,오피스텔,590.9454798572261
2020,1Q,이문동,단독다가구,938.7277323029846
2020,1Q,이문동,아파트,863.9759177671463
2020,1Q,이문동,연립다세대,1038.214689135692
2020,1Q,이문동,오피스텔,558.717253839205
2020,1Q,이촌동,아파트,1632.6094112992905
2020,1Q,이촌동,연립다세대,1794.629234595764
2020,1Q,이태원동,단독다가구,1049.7633657034771
2020,1Q,이태원동,아파트,1190.001826042407
2020,1Q,이태원동,연립다세대,853.3610697472387
2020,1Q,이화동,단독다가구,401.4046692162454
2020,1Q,이화동,연립다세대,762.9390095483362
2020,1Q,익선동,아파트,693.3542829922691
2020,1Q,익선동,오피스텔,720.9302325581396
2020,1Q,인의동,아파트,796.1404952839533
2020,1Q,인의동,오피스텔,579.7581580255094
2020,1Q,인현동2가,아파트,503.2546590955925
2020,1Q,일원동,단독다가구,910.2188993638067
2020,1Q,일원동,아파트,2009.9460385792304
2020,1Q,일원동,연립다세대,1020.6386092667425
2020,1Q,자곡동,단독다가구,1048.144843700132
2020,1Q,자곡동,아파트,1605.3885450107923
2020,1Q,자곡동,오피스텔,722.5798279700288
2020,1Q,자양동,단독다가구,655.9133969992121
2020,1Q,자양동,아파트,1158.3194245907252
2020,1Q,자양동,연립다세대,859.2829418121836
2020,1Q,자양동,오피스텔,820.5755291810896
2020,1Q,잠실동,단독다가구,575.2966710549772
2020,1Q,잠실동,아파트,2235.489586079405
2020,1Q,잠실동,연립다세대,894.376460048434
2020,1Q,잠실동,오피스텔,995.0514279077865
2020,1Q,잠원동,단독다가구,1528.8301792036777
2020,1Q,잠원동,아파트,2281.5286169341207
2020,1Q,잠원동,연립다세대,684.5637583892617
2020,1Q,잠원동,오피스텔,1335.0840793188054
2020,1Q,장안동,단독다가구,491.73302620343384
2020,1Q,장안동,아파트,737.0132776542677
2020,1Q,장안동,연립다세대,630.3212512321722
2020,1Q,장안동,오피스텔,504.88542686685145
2020,1Q,장위동,단독다가구,543.2922315952743
2020,1Q,장위동,아파트,913.5693340239927
2020,1Q,장위동,연립다세대,625.9761873528122
2020,1Q,장위동,오피스텔,660.5657237936772
2020,1Q,장지동,아파트,1488.3213398782934
2020,1Q,장충동1가,단독다가구,607.8844417694854
2020,1Q,장충동1가,아파트,1243.5063606986541
2020,1Q,장충동2가,아파트,297.6952624839949
2020,1Q,장충동2가,연립다세대,473.5055085338528
2020,1Q,저동2가,오피스텔,1162.7906976744184
2020,1Q,적선동,오피스텔,639.3298059964727
2020,1Q,전농동,단독다가구,803.420589681933
2020,1Q,전농동,아파트,928.9370490396751
2020,1Q,전농동,연립다세대,760.0410679739739
2020,1Q,전농동,오피스텔,700.3501750875438
2020,1Q,정릉동,단독다가구,591.311275931468
2020,1Q,정릉동,아파트,659.498680469616
2020,1Q,정릉동,연립다세대,386.26861597679846
2020,1Q,제기동,단독다가구,740.1622121989493
2020,1Q,제기동,아파트,922.1729930540071
2020,1Q,제기동,연립다세대,674.9856393706239
2020,1Q,종로1가,오피스텔,766.5316819465144
2020,1Q,종로6가,단독다가구,1392.0187052639305
2020,1Q,종암동,단독다가구,539.77029409831
2020,1Q,종암동,아파트,868.0447273639295
2020,1Q,종암동,연립다세대,476.09527923312334
2020,1Q,종암동,오피스텔,496.031746031746
2020,1Q,주성동,연립다세대,2744.932475874321
2020,1Q,중계동,단독다가구,970.0274221027445
2020,1Q,중계동,아파트,778.3839823010073
2020,1Q,중계동,연립다세대,303.3381416736031
2020,1Q,중계동,오피스텔,460.3700233228879
2020,1Q,중곡동,단독다가구,625.2181222488879
2020,1Q,중곡동,아파트,629.1896893700962
2020,1Q,중곡동,연립다세대,587.4980780194385
2020,1Q,중곡동,오피스텔,1156.642166252033
2020,1Q,중동,아파트,914.8763570711908
2020,1Q,중동,연립다세대,570.5635673182776
2020,1Q,중림동,단독다가구,2995.571231623173
2020,1Q,중림동,아파트,1050.9658523554833
2020,1Q,중림동,연립다세대,1009.5625282317699
2020,1Q,중림동,오피스텔,842.4995852195722
2020,1Q,중화동,단독다가구,436.9178351453006
2020,1Q,중화동,아파트,679.6326709278857
2020,1Q,중화동,연립다세대,501.9211412721887
2020,1Q,중화동,오피스텔,468.25754164790635
2020,1Q,증산동,단독다가구,750.5718522976872
2020,1Q,증산동,아파트,715.3958641022433
2020,1Q,증산동,연립다세대,774.5481046004347
2020,1Q,진관동,아파트,851.2462042890808
2020,1Q,진관동,연립다세대,839.3253546155547
2020,1Q,진관동,오피스텔,671.6099942997902
2020,1Q,창동,단독다가구,404.3363490437175
2020,1Q,창동,아파트,782.0022511075554
2020,1Q,창동,연립다세대,358.25009550015943
2020,1Q,창동,오피스텔,404.47093810268115
2020,1Q,창신동,단독다가구,727.16382029654
2020,1Q,창신동,아파트,768.6237944132345
2020,1Q,창신동,연립다세대,455.3482776157431
2020,1Q,창전동,단독다가구,1407.638791914579
2020,1Q,창전동,아파트,1143.3363962109722
2020,1Q,창전동,연립다세대,424.4091656346478
2020,1Q,창전동,오피스텔,827.2946859903383
2020,1Q,창천동,단독다가구,478.76156802165195
2020,1Q,창천동,아파트,699.8205844260218
2020,1Q,창천동,연립다세대,504.32636932361766
2020,1Q,창천동,오피스텔,622.4768627600009
2020,1Q,천연동,아파트,1136.1760597009502
2020,1Q,천연동,연립다세대,454.85820645283394
2020,1Q,천왕동,아파트,780.537188064795
2020,1Q,천왕동,연립다세대,528.8315577474996
2020,1Q,천왕동,오피스텔,515.8826327893734
2020,1Q,천호동,단독다가구,471.6519141391052
2020,1Q,천호동,아파트,942.3194903779805
2020,1Q,천호동,연립다세대,703.6765947523666
2020,1Q,천호동,오피스텔,648.4825946003924
2020,1Q,청담동,단독다가구,1564.7591297473384
2020,1Q,청담동,아파트,1923.044589881767
2020,1Q,청담동,연립다세대,1364.8257579169529
2020,1Q,청담동,오피스텔,1713.6175421048997
2020,1Q,청량리동,단독다가구,961.3581774193926
2020,1Q,청량리동,아파트,873.7785990717923
2020,1Q,청량리동,연립다세대,703.0905595082027
2020,1Q,청암동,아파트,901.719716255983
2020,1Q,청운동,단독다가구,991.6128688989784
2020,1Q,청운동,아파트,1005.7981303987693
2020,1Q,청운동,연립다세대,520.1560468140442
2020,1Q,청파동1가,단독다가구,927.0825192711376
2020,1Q,청파동1가,연립다세대,865.2125320725333
2020,1Q,청파동2가,단독다가구,870.859526987792
2020,1Q,청파동2가,연립다세대,852.9273470689415
2020,1Q,청파동3가,단독다가구,832.3159195408989
2020,1Q,청파동3가,아파트,718.8422355517471
2020,1Q,청파동3가,연립다세대,942.2580563689789
2020,1Q,청파동3가,오피스텔,1128.8174739004978
2020,1Q,체부동,단독다가구,1307.4990223419968
2020,1Q,체부동,연립다세대,602.5267249757045
2020,1Q,충무로4가,아파트,897.7568491074576
2020,1Q,충무로5가,아파트,1122.6098680104756
2020,1Q,충무로5가,오피스텔,772.7602028495534
2020,1Q,충신동,단독다가구,398.1732121713365
2020,1Q,충신동,아파트,802.1877848678213
2020,1Q,충정로2가,아파트,862.19165085389
2020,1Q,충정로2가,연립다세대,489.99244372119654
2020,1Q,충정로2가,오피스텔,664.0698614396451
2020,1Q,충정로3가,단독다가구,1069.5971405886737
2020,1Q,충정로3가,아파트,804.0680034967014
2020,1Q,충정로3가,연립다세대,1532.0300398561656
2020,1Q,충정로3가,오피스텔,531.9078036004227
2020,1Q,토정동,아파트,1536.0524016971845
2020,1Q,통인동,단독다가구,924.4585314315901
2020,1Q,팔판동,단독다가구,2669.0391459074735
2020,1Q,평동,아파트,2222.0010422617515
2020,1Q,평창동,단독다가구,709.0987510871139
2020,1Q,평창동,아파트,626.6790573673702
2020,1Q,평창동,연립다세대,579.721926881646
2020,1Q,평창동,오피스텔,400.91264667535853
2020,1Q,풍납동,아파트,1096.4992121033688
2020,1Q,풍납동,연립다세대,663.6299476307784
2020,1Q,필동2가,연립다세대,533.1007360908717
2020,1Q,필동3가,아파트,559.5383808358105
2020,1Q,필동3가,연립다세대,1190.4761904761906
2020,1Q,필운동,단독다가구,2151.167387531897
2020,1Q,필운동,아파트,887.1172509288879
2020,1Q,필운동,연립다세대,613.2542037586549
2020,1Q,필운동,오피스텔,658.4362139917695
2020,1Q,하계동,아파트,769.4825885082305
2020,1Q,하계동,연립다세대,483.5999538109254
2020,1Q,하계동,오피스텔,408.00374315360693
2020,1Q,하왕십리동,단독다가구,537.2581886629016
2020,1Q,하왕십리동,아파트,1306.9049359708538
2020,1Q,하왕십리동,오피스텔,785.522311839868
2020,1Q,하월곡동,단독다가구,1208.1162413163502
2020,1Q,하월곡동,아파트,813.001733018738
2020,1Q,하월곡동,연립다세대,678.076766784104
2020,1Q,하월곡동,오피스텔,660.7288479845438
2020,1Q,하중동,아파트,1269.0505841190773
2020,1Q,한강로1가,아파트,1308.7651990110621
2020,1Q,한강로1가,연립다세대,1178.9456315485522
2020,1Q,한강로1가,오피스텔,954.6329082736708
2020,1Q,한강로2가,아파트,1334.0186212025696
2020,1Q,한강로2가,연립다세대,1648.6227974263657
2020,1Q,한강로2가,오피스텔,1013.9510007368215
2020,1Q,한강로3가,단독다가구,2909.6034759092804
2020,1Q,한강로3가,아파트,1503.9432675963146
2020,1Q,한강로3가,연립다세대,2894.2924439281087
2020,1Q,한강로3가,오피스텔,760.8095346566835
2020,1Q,한남동,단독다가구,1902.5628557680236
2020,1Q,한남동,아파트,1775.9745338560726
2020,1Q,한남동,연립다세대,1477.8154316683165
2020,1Q,한남동,오피스텔,934.2529373098748
2020,1Q,합동,아파트,1108.573143731797
2020,1Q,합동,오피스텔,672.1944312514435
2020,1Q,합정동,단독다가구,1252.3710264673127
2020,1Q,합정동,아파트,1047.045059387772
2020,1Q,합정동,연립다세대,811.0065667552564
2020,1Q,합정동,오피스텔,1145.3942263978972
2020,1Q,항동,아파트,610.1618037154958
2020,1Q,항동,연립다세대,685.7196739142837
2020,1Q,행당동,단독다가구,1190.3294366852967
2020,1Q,행당동,아파트,1259.3925095622926
2020,1Q,행당동,연립다세대,1274.9368517288933
2020,1Q,행당동,오피스텔,750.7141858268192
2020,1Q,행촌동,단독다가구,385.89487691284097
2020,1Q,행촌동,아파트,430.72132848988065
2020,1Q,행촌동,연립다세대,442.24523180680467
2020,1Q,현석동,단독다가구,1309.9376856967997
2020,1Q,현석동,아파트,1438.969577484351
2020,1Q,현석동,연립다세대,557.6548327818103
2020,1Q,현저동,아파트,1065.1851592409766
2020,1Q,혜화동,단독다가구,463.78052648271483
2020,1Q,혜화동,연립다세대,892.2906841757678
2020,1Q,홍은동,단독다가구,463.8597660564203
2020,1Q,홍은동,아파트,712.8567899399017
2020,1Q,홍은동,연립다세대,410.0349572317273
2020,1Q,홍은동,오피스텔,799.957401184254
2020,1Q,홍익동,아파트,663.3023576030628
2020,1Q,홍익동,연립다세대,685.9193553967815
2020,1Q,홍익동,오피스텔,627.2401433691757
2020,1Q,홍제동,단독다가구,408.9451150865032
2020,1Q,홍제동,아파트,822.6267845640165
2020,1Q,홍제동,연립다세대,431.71132725429254
2020,1Q,홍지동,단독다가구,468.2470002926544
2020,1Q,홍파동,아파트,1953.8332399766107
2020,1Q,화곡동,단독다가구,489.2520421184754
2020,1Q,화곡동,아파트,718.7425497133933
2020,1Q,화곡동,연립다세대,439.9227908403429
2020,1Q,화곡동,오피스텔,409.71963314242134
2020,1Q,화양동,단독다가구,808.3365249631553
2020,1Q,화양동,아파트,1005.2348134800419
2020,1Q,화양동,연립다세대,557.9407004336692
2020,1Q,화양동,오피스텔,723.9459720490792
2020,1Q,황학동,단독다가구,2489.508929189053
2020,1Q,황학동,아파트,1021.0884021012987
2020,1Q,황학동,연립다세대,901.4084507042253
2020,1Q,황학동,오피스텔,664.1096664720181
2020,1Q,회기동,단독다가구,264.6039363399676
2020,1Q,회기동,아파트,899.9910813198755
2020,1Q,회기동,연립다세대,392.2911376121196
2020,1Q,회현동1가,단독다가구,663.6569527398085
2020,1Q,회현동1가,아파트,922.4340341510164
2020,1Q,회현동1가,연립다세대,436.4119922630561
2020,1Q,회현동2가,단독다가구,1714.1416687673304
2020,1Q,회현동2가,아파트,968.9953702734547
2020,1Q,효자동,단독다가구,1439.118504544675
2020,1Q,효자동,연립다세대,448.1260184682238
2020,1Q,효제동,아파트,1133.2728921124208
2020,1Q,효제동,오피스텔,572.850489043564
2020,1Q,효창동,단독다가구,678.5275581821203
2020,1Q,효창동,아파트,1180.9612006183424
2020,1Q,효창동,연립다세대,949.0690392091236
2020,1Q,후암동,단독다가구,1271.9955252600887
2020,1Q,후암동,아파트,857.5226683279118
2020,1Q,후암동,연립다세대,860.1402195554117
2020,1Q,휘경동,단독다가구,651.4566371666681
2020,1Q,휘경동,아파트,781.540481326981
2020,1Q,휘경동,연립다세대,603.2167231106519
2020,1Q,휘경동,오피스텔,665.5276032048127
2020,1Q,흑석동,단독다가구,844.5848308358209
2020,1Q,흑석동,아파트,1422.5272201618125
2020,1Q,흑석동,연립다세대,1146.892422442433
2020,1Q,흥인동,아파트,1083.9251649495086
2020,1Q,흥인동,오피스텔,784.228948813711
2020,2Q,가락동,단독다가구,612.3891814516345
2020,2Q,가락동,아파트,1434.867305534146
2020,2Q,가락동,연립다세대,709.0251529274756
2020,2Q,가락동,오피스텔,415.03038725880026
2020,2Q,가리봉동,단독다가구,595.7739155672949
2020,2Q,가리봉동,아파트,530.9098423273042
2020,2Q,가리봉동,연립다세대,586.5117653401895
2020,2Q,가리봉동,오피스텔,367.9121131004715
2020,2Q,가산동,단독다가구,734.9455827353049
2020,2Q,가산동,아파트,778.8350949556876
2020,2Q,가산동,연립다세대,712.2700743536283
2020,2Q,가산동,오피스텔,784.7623438965071
2020,2Q,가양동,아파트,1103.5045417227584
2020,2Q,가양동,연립다세대,461.0387397488789
2020,2Q,가양동,오피스텔,513.231711687238
2020,2Q,가회동,단독다가구,660.8414714736765
2020,2Q,갈월동,단독다가구,2238.668694014852
2020,2Q,갈월동,연립다세대,1306.7263677687738
2020,2Q,갈월동,오피스텔,744.3950212550006
2020,2Q,갈현동,단독다가구,707.2915475031915
2020,2Q,갈현동,아파트,575.1016711999681
2020,2Q,갈현동,연립다세대,600.5526330046868
2020,2Q,갈현동,오피스텔,701.0253065833069
2020,2Q,강일동,아파트,1018.4667761789999
2020,2Q,강일동,오피스텔,420.4557187246158
2020,2Q,개봉동,단독다가구,513.6027863983401
2020,2Q,개봉동,아파트,695.4100109762675
2020,2Q,개봉동,연립다세대,497.56101987280505
2020,2Q,개봉동,오피스텔,517.315095549431
2020,2Q,개포동,단독다가구,683.0976430877394
2020,2Q,개포동,아파트,2529.96381859275
2020,2Q,개포동,연립다세대,811.282724884911
2020,2Q,개포동,오피스텔,677.0690809722792
2020,2Q,개화동,단독다가구,610.6902860635181
2020,2Q,거여동,단독다가구,529.3812684439738
2020,2Q,거여동,아파트,1278.2902150700018
2020,2Q,거여동,연립다세대,709.4285666208825
2020,2Q,경운동,오피스텔,769.2050828246498
2020,2Q,계동,단독다가구,1398.8657844990548
2020,2Q,고덕동,단독다가구,556.521012735406
2020,2Q,고덕동,아파트,1597.940479947426
2020,2Q,고덕동,연립다세대,718.09108699076
2020,2Q,고척동,단독다가구,392.0432277502989
2020,2Q,고척동,아파트,708.4422216041887
2020,2Q,고척동,연립다세대,415.555299553278
2020,2Q,고척동,오피스텔,371.72595219032365
2020,2Q,공덕동,단독다가구,1099.1426378568053
2020,2Q,공덕동,아파트,1535.8297266986704
2020,2Q,공덕동,연립다세대,1352.7357143168379
2020,2Q,공덕동,오피스텔,742.7836417043736
2020,2Q,공릉동,단독다가구,670.9750424291773
2020,2Q,공릉동,아파트,711.6052774998856
2020,2Q,공릉동,연립다세대,453.82560836927905
2020,2Q,공릉동,오피스텔,520.5029373097691
2020,2Q,공항동,단독다가구,435.77966943574904
2020,2Q,공항동,아파트,659.9449002872218
2020,2Q,공항동,연립다세대,549.8170948779164
2020,2Q,공항동,오피스텔,447.7004477004477
2020,2Q,관철동,오피스텔,808.9214380825566
2020,2Q,광장동,단독다가구,1330.8579428287564
2020,2Q,광장동,아파트,1430.9188509869946
2020,2Q,광장동,연립다세대,605.8262450611797
2020,2Q,광장동,오피스텔,476.9844833229646
2020,2Q,광희동1가,오피스텔,368.9738755723135
2020,2Q,광희동2가,단독다가구,556.5638233514821
2020,2Q,교북동,아파트,1033.677892630877
2020,2Q,교북동,오피스텔,1331.5322269394055
2020,2Q,구기동,단독다가구,698.7648109707901
2020,2Q,구기동,아파트,521.7845030002609
2020,2Q,구기동,연립다세대,560.778992073853
2020,2Q,구기동,오피스텔,406.01821299806227
