거래년도,거래분기,동,건물면적당_평균거래가(만원/㎡)
2018,3Q,을지로4가,573.3616191732125
2018,3Q,을지로5가,556.1263937480476
2018,3Q,을지로6가,671.5623880666494
2018,3Q,응봉동,855.6504204723961
2018,3Q,응암동,567.7527335278305
2018,3Q,의주로1가,620.5890260998623
2018,3Q,이문동,775.2788732644595
2018,3Q,이촌동,1504.847694847904
2018,3Q,이태원동,913.1398996611341
2018,3Q,이화동,516.554642768235
2018,3Q,익선동,860.0917431192661
2018,3Q,인사동,2117.362371445856
2018,3Q,인의동,709.3401170583179
2018,3Q,인현동1가,958.2637714252205
2018,3Q,인현동2가,441.3612080272024
2018,3Q,일원동,1491.333378413409
2018,3Q,자곡동,1207.869271550736
2018,3Q,자양동,866.7255591865248
2018,3Q,잠실동,1767.5358299150603
2018,3Q,잠원동,1952.9394072132948
2018,3Q,장안동,614.2969813645351
2018,3Q,장위동,521.7577379813132
2018,3Q,장지동,1279.8343357138292
2018,3Q,장충동1가,474.48769059773315
2018,3Q,장충동2가,382.07221275476815
2018,3Q,저동1가,443.62038181568465
2018,3Q,저동2가,982.3008849557522
2018,3Q,전농동,802.1906123918462
2018,3Q,정릉동,514.0728717975619
2018,3Q,제기동,693.8393620339399
2018,3Q,종로1가,769.6887200048347
2018,3Q,종로5가,571.7786399836634
2018,3Q,종암동,638.0719723881655
2018,3Q,주성동,2599.8903953255267
2018,3Q,중계동,620.6319087267769
2018,3Q,중곡동,564.4367327336404
2018,3Q,중동,704.3070400201326
2018,3Q,중림동,917.6610802398598
2018,3Q,중화동,497.5028994055269
2018,3Q,증산동,625.4563431349857
2018,3Q,진관동,700.8026201104032
2018,3Q,창동,562.15998738018
2018,3Q,창성동,3014.745388335025
2018,3Q,창신동,554.3458968902399
2018,3Q,창전동,986.6669314061645
2018,3Q,창천동,768.9916660677819
2018,3Q,천연동,879.8582482915568
2018,3Q,천왕동,665.9268617843092
2018,3Q,천호동,689.4862249520055
2018,3Q,청담동,1629.5930161939925
2018,3Q,청량리동,705.3217003058854
2018,3Q,청암동,782.8561905915988
2018,3Q,청운동,671.2225632643328
2018,3Q,청파동1가,697.5965522527642
2018,3Q,청파동2가,866.913121121737
2018,3Q,청파동3가,819.6948940643086
2018,3Q,체부동,754.0240743963055
2018,3Q,충무로3가,925.4685535675329
2018,3Q,충무로4가,755.6982889402028
2018,3Q,충신동,769.2399879141943
2018,3Q,충정로2가,646.7573162755772
2018,3Q,충정로3가,985.55721615157
2018,3Q,토정동,1183.7719519591649
2018,3Q,통의동,2028.0489481644438
2018,3Q,팔판동,1310.8142172926644
2018,3Q,평동,1987.9719345138656
2018,3Q,평창동,617.5271785108573
2018,3Q,풍납동,894.9949728473441
2018,3Q,필동1가,482.6154644525169
2018,3Q,필동2가,499.97543665197435
2018,3Q,필동3가,904.7180745489673
2018,3Q,필운동,771.6196673881232
2018,3Q,하계동,615.4031542718516
2018,3Q,하왕십리동,1080.8010608020768
2018,3Q,하월곡동,646.220049241638
2018,3Q,하중동,1061.0288657616952
2018,3Q,한강로1가,1227.47250648542
2018,3Q,한강로2가,1172.8334787416277
2018,3Q,한강로3가,1675.6120079025986
2018,3Q,한남동,1555.2766741439789
2018,3Q,합동,674.1273263188901
2018,3Q,합정동,726.8755043300139
2018,3Q,항동,485.8994896953885
2018,3Q,행당동,1064.2818635236083
2018,3Q,행촌동,358.5852399468129
2018,3Q,현석동,1220.4335325224167
2018,3Q,현저동,884.6084305885945
2018,3Q,혜화동,628.9314236637488
2018,3Q,홍은동,502.8479211171009
2018,3Q,홍익동,637.9408943240472
2018,3Q,홍제동,630.6085578851536
2018,3Q,홍지동,628.5093941762999
2018,3Q,홍파동,1647.0334641136772
2018,3Q,화곡동,492.6413006488022
2018,3Q,화양동,770.1864798180001
2018,3Q,황학동,815.7318249186534
2018,3Q,회기동,594.6306780674137
2018,3Q,회현동1가,881.2215795198391
2018,3Q,회현동2가,937.5576889654858
2018,3Q,효자동,704.2253521126761
2018,3Q,효제동,920.7373139915578
2018,3Q,효창동,911.8350126502144
2018,3Q,후암동,742.9164599246792
2018,3Q,휘경동,610.0050143825813
2018,3Q,흑석동,1269.531156038191
2018,3Q,흥인동,966.8303545598573
2018,4Q,가락동,899.2274016602809
2018,4Q,가리봉동,405.01531319000316
2018,4Q,가산동,647.1753699664725
2018,4Q,가양동,832.3608042694483
2018,4Q,가회동,1331.4066167891679
2018,4Q,갈월동,914.0439185123897
2018,4Q,갈현동,511.04192269585474
2018,4Q,강일동,657.0428799080565
2018,4Q,개봉동,471.62650002413665
2018,4Q,개포동,1317.316279455975
2018,4Q,개화동,612.4533914608332
2018,4Q,거여동,764.9638100882433
2018,4Q,견지동,660.8811748998664
2018,4Q,경운동,853.961628890567
2018,4Q,계동,616.7527251864601
2018,4Q,고덕동,881.1977700902764
2018,4Q,고척동,515.4303337098396
2018,4Q,공덕동,1091.8857343470577
2018,4Q,공릉동,584.8070765413995
2018,4Q,공항동,565.3344994880003
2018,4Q,관철동,811.1199384707511
2018,4Q,광장동,935.2773293669644
2018,4Q,광희동1가,426.45074224021596
2018,4Q,광희동2가,1476.3779527559054
2018,4Q,구기동,587.5241021314233
2018,4Q,구로동,574.743768405972
2018,4Q,구산동,463.481552443127
2018,4Q,구수동,581.3953488372093
2018,4Q,구의동,599.2477687220534
2018,4Q,군자동,619.3320387729403
2018,4Q,궁동,432.8283811202706
2018,4Q,권농동,1431.924882629108
2018,4Q,금호동1가,605.8949159260923
2018,4Q,금호동2가,1270.879722181222
2018,4Q,금호동3가,904.0596348817297
2018,4Q,금호동4가,1063.632650555916
2018,4Q,길동,649.8829292365434
2018,4Q,길음동,943.0115673556585
2018,4Q,낙원동,550.2276566518501
2018,4Q,남가좌동,743.1034249439533
2018,4Q,남대문로5가,1141.8734491459627
2018,4Q,남산동2가,840.3361344537815
2018,4Q,남영동,3010.1537890097643
2018,4Q,남창동,278.22216039507543
2018,4Q,남현동,639.2809058244659
2018,4Q,내곡동,1260.9999790140223
2018,4Q,내발산동,611.561178616515
2018,4Q,내수동,787.7783124673779
2018,4Q,냉천동,1211.9072832097895
2018,4Q,노고산동,996.3663883444335
2018,4Q,노량진동,1103.4003576820787
2018,4Q,녹번동,494.9158050909412
2018,4Q,논현동,978.5845998958025
2018,4Q,누상동,512.5164408546971
2018,4Q,누하동,975.1439532027289
2018,4Q,능동,905.3901950236431
2018,4Q,답십리동,736.5607085588524
2018,4Q,당산동,799.3118958449826
2018,4Q,당산동1가,840.3485578325818
2018,4Q,당산동2가,717.9978532589687
2018,4Q,당산동3가,749.1572237615733
2018,4Q,당산동4가,874.4761667134187
2018,4Q,당산동5가,993.3279988971785
2018,4Q,당산동6가,900.0813184328456
2018,4Q,당인동,876.1224036151131
2018,4Q,당주동,666.1982533522335
2018,4Q,대림동,658.279656036806
2018,4Q,대방동,790.8535392194486
2018,4Q,대신동,408.6599616695782
2018,4Q,대조동,585.0984236097042
2018,4Q,대치동,1468.6302269107816
2018,4Q,대현동,939.988810400549
2018,4Q,대흥동,1025.6279189655913
2018,4Q,도곡동,1207.888448378259
2018,4Q,도림동,566.7137610010634
2018,4Q,도봉동,424.3359554374382
2018,4Q,도선동,534.6718393870945
2018,4Q,도원동,874.8536337876812
2018,4Q,도화동,794.3380653993275
2018,4Q,독산동,524.138260964706
2018,4Q,돈암동,668.1392546919732
2018,4Q,돈의동,463.8671875
2018,4Q,동교동,927.8477670358294
2018,4Q,동빙고동,2163.397478991524
2018,4Q,동선동1가,561.2626037836418
2018,4Q,동선동2가,603.2686190632884
2018,4Q,동선동4가,584.6261631697981
2018,4Q,동선동5가,500.31572355475924
2018,4Q,동소문동3가,1025.7627396133444
2018,4Q,동소문동4가,577.2025573016246
2018,4Q,동소문동5가,681.7818298144593
2018,4Q,동소문동6가,889.1114966977755
2018,4Q,동소문동7가,711.000645865247
2018,4Q,동숭동,482.3378521762035
2018,4Q,동자동,868.2743775468391
2018,4Q,동작동,961.4241080445474
2018,4Q,둔촌동,868.1048383338132
2018,4Q,등촌동,576.4406042241101
2018,4Q,마곡동,921.8613774288636
2018,4Q,마장동,705.9158397944816
2018,4Q,마천동,719.6861509146185
2018,4Q,마포동,676.4520334832547
2018,4Q,만리동1가,675.0734299270792
2018,4Q,만리동2가,860.7062204390971
2018,4Q,망우동,442.76980951759737
2018,4Q,망원동,661.4284976372471
2018,4Q,면목동,483.0526287304757
2018,4Q,명륜1가,547.4132676455532
2018,4Q,명륜2가,916.7702685110964
2018,4Q,명륜3가,665.142875926102
2018,4Q,명륜4가,848.6250545493483
2018,4Q,명일동,828.0759399476867
2018,4Q,목동,677.4958372004149
2018,4Q,무악동,802.3114930880525
2018,4Q,묵동,496.75200418872095
2018,4Q,묵정동,726.5794415595855
2018,4Q,문래동1가,401.7611447440836
2018,4Q,문래동3가,775.355647335728
2018,4Q,문래동4가,810.7954895489497
2018,4Q,문래동5가,618.5843645043342
2018,4Q,문래동6가,746.789797321159
2018,4Q,문배동,1093.7560655699715
2018,4Q,문정동,793.1801886637511
2018,4Q,미아동,505.33545626423813
2018,4Q,반포동,1788.417778240639
2018,4Q,방배동,1068.5964308214097
2018,4Q,방이동,744.0967769072112
2018,4Q,방학동,401.1578920762364
2018,4Q,방화동,586.0184661663073
2018,4Q,번동,451.8417617318027
2018,4Q,보광동,1586.8895862378856
2018,4Q,보문동1가,1050.3319106871943
2018,4Q,보문동2가,362.00799347130095
2018,4Q,보문동3가,827.3195527566398
2018,4Q,보문동4가,693.3936733708351
2018,4Q,보문동5가,683.3150481274579
2018,4Q,보문동6가,663.8270392440332
2018,4Q,보문동7가,416.8170768132457
2018,4Q,본동,987.4834372036341
2018,4Q,봉천동,635.5937227756583
2018,4Q,부암동,426.8498454306319
2018,4Q,북가좌동,554.1458560254467
2018,4Q,북아현동,1058.559014544063
2018,4Q,불광동,562.6522625957392
2018,4Q,사근동,562.5792510668846
2018,4Q,사당동,677.5885297039745
2018,4Q,사직동,804.2815260804118
2018,4Q,산림동,1235.0798883027906
2018,4Q,산천동,1145.8234444704374
2018,4Q,삼선동1가,396.93855987326396
2018,4Q,삼선동2가,639.7551271098322
2018,4Q,삼선동3가,663.012416010786
2018,4Q,삼선동4가,774.4403474730104
2018,4Q,삼선동5가,480.95487475593563
2018,4Q,삼성동,1498.069587045795
2018,4Q,삼전동,740.4630476692311
2018,4Q,삼청동,1003.6263673007821
2018,4Q,상계동,570.2155612169984
2018,4Q,상도1동,571.1721014072299
2018,4Q,상도동,631.117519549814
2018,4Q,상봉동,610.1531916377634
2018,4Q,상수동,972.8336694620258
2018,4Q,상암동,924.4873352326108
2018,4Q,상왕십리동,1108.6835096670875
2018,4Q,상월곡동,559.085974343242
2018,4Q,상일동,663.3204084205234
2018,4Q,서계동,702.5572970020423
2018,4Q,서교동,885.7481198431095
2018,4Q,서빙고동,1615.6333777615891
2018,4Q,서초동,926.5216257790039
2018,4Q,석관동,577.6317203221728
2018,4Q,석촌동,779.4229852915856
2018,4Q,성내동,695.719957932118
2018,4Q,성북동,716.5359274006498
2018,4Q,성북동1가,952.8738931490616
2018,4Q,성산동,612.5461188422623
2018,4Q,성수동1가,1226.4757152347793
2018,4Q,성수동2가,805.0248128177449
2018,4Q,세곡동,1325.9201021920294
2018,4Q,송정동,647.8764727638329
2018,4Q,송파동,841.897149041786
2018,4Q,수색동,766.7299930930618
2018,4Q,수서동,1100.6770160194446
2018,4Q,수송동,729.1240066386362
2018,4Q,수유동,427.16920130468577
2018,4Q,순화동,1220.6153127105752
2018,4Q,숭인동,643.9452544634846
2018,4Q,시흥동,505.0919586637469
2018,4Q,신계동,1358.9416821098557
2018,4Q,신공덕동,985.1797210900461
2018,4Q,신길동,772.4995834376858
2018,4Q,신내동,593.26950062798
2018,4Q,신당동,838.0866017563516
2018,4Q,신대방동,683.3146516392006
2018,4Q,신도림동,834.329037635193
2018,4Q,신림동,578.8897224780507
2018,4Q,신문로1가,919.5529225224465
2018,4Q,신문로2가,3109.2436974789916
2018,4Q,신사동,566.000012549029
2018,4Q,신설동,692.5724136323506
2018,4Q,신수동,925.3429343933518
2018,4Q,신영동,487.68483018302044
2018,4Q,신원동,1353.479710341511
2018,4Q,신월동,394.7699088090718
2018,4Q,신정동,654.0149089824632
2018,4Q,신창동,815.61387304029
2018,4Q,신천동,1353.6852540197613
2018,4Q,신촌동,625.4415885129182
2018,4Q,쌍림동,1152.053413958176
2018,4Q,쌍문동,444.110910595736
2018,4Q,아현동,1150.8438508804127
2018,4Q,안암동1가,814.5367600216641
2018,4Q,안암동2가,431.3512763750767
2018,4Q,안암동3가,392.48931278911624
2018,4Q,암사동,721.6653047581433
2018,4Q,압구정동,2298.065867482467
2018,4Q,양재동,729.6994279005634
2018,4Q,양평동1가,1315.7821923049767
2018,4Q,양평동2가,622.8596935577528
2018,4Q,양평동3가,785.6994098632831
2018,4Q,양평동4가,633.5807214150036
2018,4Q,양평동5가,810.1930669308314
2018,4Q,양평동6가,726.3789736456215
2018,4Q,여의도동,794.152287630258
2018,4Q,역삼동,896.6645849196658
2018,4Q,역촌동,482.046151290955
2018,4Q,연건동,991.9260115505555
2018,4Q,연남동,799.0713768620494
2018,4Q,연희동,589.9836327742088
2018,4Q,염리동,737.7757499106758
2018,4Q,염창동,750.5223338247754
2018,4Q,영등포동,863.5053313501409
2018,4Q,영등포동1가,845.7200882072514
2018,4Q,영등포동2가,420.99829727302364
2018,4Q,영등포동3가,1806.7921470614249
2018,4Q,영등포동4가,864.3938646617531
2018,4Q,영등포동5가,388.82869868785366
2018,4Q,영등포동6가,756.9529753991915
2018,4Q,영등포동7가,767.8279771528144
2018,4Q,영등포동8가,1075.9585410240006
2018,4Q,영천동,925.1507236437304
2018,4Q,예관동,1607.832365533593
2018,4Q,오금동,699.691236128233
2018,4Q,오류동,473.3206843759078
2018,4Q,오장동,388.77864657256816
2018,4Q,옥수동,1234.523337438045
2018,4Q,옥인동,854.759161753569
2018,4Q,옥천동,634.9589570255915
2018,4Q,온수동,530.2849998869962
2018,4Q,외발산동,262.9185265584992
2018,4Q,용강동,926.5876281793652
2018,4Q,용답동,527.1595776125528
2018,4Q,용두동,944.2788812558355
2018,4Q,용문동,946.2854965486714
2018,4Q,용산동2가,692.1316361495905
2018,4Q,용산동3가,1012.3165176311793
2018,4Q,용산동5가,1572.3618646882958
2018,4Q,우면동,1118.1483731824285
2018,4Q,우이동,313.3232575090979
2018,4Q,원남동,829.627679860402
2018,4Q,원서동,578.9632055635426
2018,4Q,원효로1가,1135.4840745401818
2018,4Q,원효로2가,716.3369953684692
2018,4Q,원효로3가,866.7074943849556
2018,4Q,원효로4가,1085.7339240009167
2018,4Q,월계동,581.1933760322195
2018,4Q,율현동,1073.8003816053597
2018,4Q,을지로3가,410.5371193978789
2018,4Q,을지로5가,526.5652694852723
2018,4Q,을지로6가,673.2559805185505
2018,4Q,응봉동,763.7766793965811
2018,4Q,응암동,569.8088095549949
2018,4Q,의주로1가,606.8953342469983
2018,4Q,이문동,806.2567031486817
2018,4Q,이촌동,1303.4281166860223
2018,4Q,이태원동,1074.2956486361372
2018,4Q,이화동,992.1355111917725
2018,4Q,익선동,653.2060825260937
2018,4Q,인의동,757.1618686615061
2018,4Q,인현동2가,502.64657662517
2018,4Q,일원동,1257.5473935051823
2018,4Q,입정동,2924.2924291807585
2018,4Q,자곡동,907.9377729488547
2018,4Q,자양동,783.3942104484762
2018,4Q,잠실동,1529.756441465094
2018,4Q,잠원동,1872.6802398891982
2018,4Q,장안동,611.1012519406894
2018,4Q,장위동,510.49618606832564
2018,4Q,장지동,1245.3347765773658
2018,4Q,장충동1가,794.5550463375081
2018,4Q,장충동2가,252.84450063211125
2018,4Q,저동2가,1155.0387596899222
2018,4Q,전농동,828.461550856972
2018,4Q,정릉동,499.2811209839091
2018,4Q,제기동,642.8788979782131
2018,4Q,종로1가,793.8855221812915
2018,4Q,종암동,645.0831907323743
2018,4Q,중계동,690.3110030094409
2018,4Q,중곡동,637.3126820141053
2018,4Q,중동,592.6419641163833
2018,4Q,중림동,774.8745012215661
2018,4Q,중화동,485.46940668219906
2018,4Q,증산동,663.5725058836681
2018,4Q,진관동,727.0201636740436
2018,4Q,창동,492.21682286926756
2018,4Q,창신동,522.1809176432721
2018,4Q,창전동,970.6856782959898
2018,4Q,창천동,656.1971255200514
2018,4Q,천연동,816.5761832380412
2018,4Q,천왕동,748.2296188139042
2018,4Q,천호동,628.990365216533
2018,4Q,청담동,1584.103304065842
2018,4Q,청량리동,666.950579534237
2018,4Q,청암동,894.3799658887641
2018,4Q,청운동,1034.5265295760346
2018,4Q,청파동1가,722.1471870694955
2018,4Q,청파동2가,820.8402480026416
2018,4Q,청파동3가,945.8710970297521
2018,4Q,체부동,1381.0338024464027
2018,4Q,충무로1가,924.0873682602719
2018,4Q,충무로2가,406.86386494785717
2018,4Q,충무로3가,919.7232594752853
2018,4Q,충무로4가,806.5222156762246
2018,4Q,충무로5가,927.8986316713866
2018,4Q,충신동,454.97481994396713
2018,4Q,충정로2가,694.0790423331737
2018,4Q,충정로3가,760.1710836385004
2018,4Q,토정동,1264.1226277917056
2018,4Q,팔판동,1637.1972728887595
2018,4Q,평창동,560.6019240461063
2018,4Q,풍납동,795.0128593234012
2018,4Q,필동1가,722.7689175432644
2018,4Q,필동2가,728.1553398058253
2018,4Q,필동3가,662.4388528020452
2018,4Q,하계동,686.8422764195708
2018,4Q,하왕십리동,965.6965420409775
2018,4Q,하월곡동,604.4340476879876
2018,4Q,하중동,1092.6529020696412
2018,4Q,한강로1가,868.8059469873181
2018,4Q,한강로2가,1172.5054811883463
2018,4Q,한강로3가,857.3833017276191
2018,4Q,한남동,1657.7391610814389
2018,4Q,합동,631.1050278458092
2018,4Q,합정동,722.1747176407926
2018,4Q,항동,487.37076879962194
2018,4Q,행당동,1182.3484145127074
2018,4Q,행촌동,363.60098956929295
2018,4Q,현석동,985.4222251278956
2018,4Q,현저동,954.0103223825387
2018,4Q,혜화동,851.3435724290781
2018,4Q,홍은동,472.4097411799101
2018,4Q,홍익동,617.4479754233015
2018,4Q,홍제동,604.5782806263745
2018,4Q,홍지동,352.14286141570136
2018,4Q,홍파동,1969.8839961796762
2018,4Q,화곡동,449.28284210743743
2018,4Q,화동,1399.6706657257116
2018,4Q,화양동,824.1191771442849
2018,4Q,황학동,985.0538115865304
2018,4Q,회기동,809.0019481964011
2018,4Q,회현동1가,924.061611465952
2018,4Q,회현동2가,892.5199799988255
2018,4Q,효자동,987.6331157677774
2018,4Q,효제동,657.6985209042757
2018,4Q,효창동,732.5517597969288
2018,4Q,후암동,702.8086421434842
2018,4Q,휘경동,746.659181296431
2018,4Q,흑석동,1025.4334139083373
2018,4Q,흥인동,875.8948326301764
2019,1Q,가락동,891.846323604292
2019,1Q,가리봉동,542.6896175788708
2019,1Q,가산동,632.1517309083346
2019,1Q,가양동,789.7700479725886
2019,1Q,가회동,2126.336094067488
2019,1Q,갈월동,645.3906224739005
2019,1Q,갈현동,477.09760933475326
2019,1Q,강일동,599.4685990653339
2019,1Q,개봉동,460.8203084964321
2019,1Q,개포동,1630.5598977655386
2019,1Q,거여동,715.4381906098789
2019,1Q,견지동,597.4754266804675
2019,1Q,경운동,753.8910505836576
2019,1Q,계동,774.8472656832067
2019,1Q,고덕동,1088.0647411919897
2019,1Q,고척동,499.66627711123516
2019,1Q,공덕동,898.4425341244612
2019,1Q,공릉동,564.6016827347484
2019,1Q,공항동,478.1856083972632
2019,1Q,관철동,809.6590909090909
2019,1Q,광장동,947.0458391577206
2019,1Q,광희동1가,451.6711833785004
2019,1Q,광희동2가,1179.9125759392734
2019,1Q,교북동,1267.1491497210197
2019,1Q,구기동,471.12522482040316
2019,1Q,구로동,553.1972576014107
2019,1Q,구산동,408.3532112670081
2019,1Q,구의동,635.7744222324607
2019,1Q,군자동,572.2884138865047
2019,1Q,궁동,422.02282297052886
2019,1Q,금호동1가,706.9247955738324
2019,1Q,금호동2가,1002.7862820890549
2019,1Q,금호동3가,932.894750454234
2019,1Q,금호동4가,1105.0594667380224
2019,1Q,길동,812.7517003773203
2019,1Q,길음동,916.3374284503119
2019,1Q,낙원동,575.2794214332675
2019,1Q,남가좌동,761.1229793314805
2019,1Q,남대문로5가,1016.3677952150535
2019,1Q,남산동2가,384.99506416584404
2019,1Q,남영동,2055.4404149786915
2019,1Q,남창동,511.20831055221436
2019,1Q,남현동,612.5752591989166
2019,1Q,내곡동,871.5703166478008
2019,1Q,내발산동,656.000673779954
2019,1Q,내수동,813.6330544925646
2019,1Q,냉천동,808.2569376283426
2019,1Q,노고산동,712.2619093406571
2019,1Q,노량진동,1019.8165875435236
2019,1Q,녹번동,524.13959820873
2019,1Q,논현동,1011.6452685709141
2019,1Q,누상동,535.413463982267
2019,1Q,누하동,1207.4808070488602
2019,1Q,능동,696.9241835670007
2019,1Q,답십리동,777.8174677331042
2019,1Q,당산동,705.2279135625313
2019,1Q,당산동1가,786.7420194186482
2019,1Q,당산동2가,804.2989423565446
2019,1Q,당산동3가,857.5546753823
2019,1Q,당산동4가,1034.4744719268353
2019,1Q,당산동5가,947.4834400662633
2019,1Q,당산동6가,916.0103383325003
2019,1Q,당인동,803.7825059101654
2019,1Q,대림동,572.3535636439922
2019,1Q,대방동,673.6432919796013
2019,1Q,대신동,597.1251808304349
2019,1Q,대조동,648.036299880637
2019,1Q,대치동,1560.326875272128
2019,1Q,대현동,910.9075657504663
2019,1Q,대흥동,1114.9779942238454
2019,1Q,도곡동,1342.1689785344208
2019,1Q,도림동,542.7775168082565
2019,1Q,도봉동,442.869026879217
2019,1Q,도선동,697.731076117266
2019,1Q,도원동,961.1129566222692
2019,1Q,도화동,783.4089892806223
2019,1Q,독산동,503.3200091011747
2019,1Q,돈암동,632.3455786721333
2019,1Q,동교동,808.2849097147434
2019,1Q,동빙고동,1133.4745985203617
2019,1Q,동선동1가,508.3806950099292
2019,1Q,동선동2가,470.6912386050125
2019,1Q,동선동3가,598.5579416951966
2019,1Q,동선동4가,568.8775178835426
2019,1Q,동선동5가,383.62505218337895
2019,1Q,동소문동2가,494.41600744532343
2019,1Q,동소문동4가,704.7487369083158
2019,1Q,동소문동6가,1355.2951020205292
2019,1Q,동소문동7가,1244.0515101832304
2019,1Q,동숭동,430.50236147720307
2019,1Q,동자동,990.0780835880383
2019,1Q,동작동,1179.3715565049995
2019,1Q,둔촌동,1105.7450732789116
2019,1Q,등촌동,567.0920565546566
2019,1Q,마곡동,902.6295517323591
2019,1Q,마장동,778.566938221425
2019,1Q,마천동,728.3510029904986
2019,1Q,마포동,711.5456943826454
2019,1Q,만리동2가,796.3772642098687
2019,1Q,망우동,429.9061719789656
2019,1Q,망원동,608.3303901996132
2019,1Q,면목동,506.8679134833546
2019,1Q,명륜1가,555.6025717583783
2019,1Q,명륜2가,921.9863953307355
2019,1Q,명륜3가,556.6993397362282
2019,1Q,명일동,862.3609997594998
2019,1Q,목동,684.8787978290536
2019,1Q,무악동,1090.6458640860135
2019,1Q,무학동,606.5752759917506
2019,1Q,묵동,535.6884222957922
2019,1Q,문래동2가,685.8710562414266
2019,1Q,문래동3가,876.1203139613621
2019,1Q,문래동4가,729.5834313956225
2019,1Q,문래동5가,441.34154820167873
2019,1Q,문래동6가,719.1106206704566
2019,1Q,문배동,1007.5064860095952
2019,1Q,문정동,844.4832689059343
2019,1Q,미아동,508.6162856180611
2019,1Q,반포동,1672.1239889121916
2019,1Q,방배동,1035.6176791634969
2019,1Q,방이동,870.2122035651213
2019,1Q,방학동,416.81141083200447
2019,1Q,방화동,576.1170345921781
2019,1Q,번동,408.6057350063948
2019,1Q,보광동,1999.0646559428487
2019,1Q,보문동1가,883.725383804199
2019,1Q,보문동2가,388.26574633304574
2019,1Q,보문동3가,711.7437722419929
2019,1Q,보문동4가,381.49301104803754
2019,1Q,보문동6가,869.689692733294
2019,1Q,본동,815.9406635752312
2019,1Q,봉천동,603.7857796082451
2019,1Q,부암동,678.1852055575531
2019,1Q,북가좌동,596.9330666163551
2019,1Q,북아현동,1023.6824531113317
2019,1Q,북창동,3142.8571428571427
2019,1Q,불광동,545.0140242536601
2019,1Q,사근동,565.4685754681828
2019,1Q,사당동,706.0459743805104
2019,1Q,사직동,906.9809933019347
2019,1Q,산림동,1634.8773841961854
2019,1Q,산천동,1184.5560490072
2019,1Q,삼선동1가,527.9129269719318
2019,1Q,삼선동2가,672.7380134984611
2019,1Q,삼선동3가,617.8139865797963
2019,1Q,삼선동4가,695.9660680109204
2019,1Q,삼선동5가,599.8412576265125
2019,1Q,삼성동,1433.0200464985292
2019,1Q,삼전동,660.0330471526797
2019,1Q,상계동,564.0559747192906
2019,1Q,상도1동,712.8273399817572
2019,1Q,상도동,624.0631925665793
2019,1Q,상봉동,581.2510812773786
2019,1Q,상수동,840.8911248733125
2019,1Q,상암동,993.316899774025
2019,1Q,상왕십리동,736.9082481719255
2019,1Q,상월곡동,594.1704620390344
2019,1Q,상일동,923.373451534869
2019,1Q,서계동,807.6340414625724
2019,1Q,서교동,888.2029173145784
2019,1Q,서빙고동,1255.6583041623542
2019,1Q,서초동,903.2540712738039
2019,1Q,석관동,459.1328179955454
2019,1Q,석촌동,864.9503807182174
2019,1Q,성내동,849.0890128912273
2019,1Q,성북동,707.1113052472346
2019,1Q,성북동1가,685.157171231504
2019,1Q,성산동,677.557945633276
2019,1Q,성수동1가,912.4982565745527
2019,1Q,성수동2가,1007.9606594509321
2019,1Q,세곡동,972.4214530203166
2019,1Q,소격동,3457.359236088245
2019,1Q,송정동,558.5371998893354
2019,1Q,송파동,787.5211218929408
2019,1Q,수색동,631.7753715197449
2019,1Q,수서동,1205.552236827701
2019,1Q,수송동,742.405300909212
2019,1Q,수유동,386.60657104646043
2019,1Q,숭인동,635.1556676767684
2019,1Q,시흥동,473.827745492406
2019,1Q,신계동,1303.5375015671866
2019,1Q,신공덕동,1336.83674619388
2019,1Q,신교동,566.3423403837874
2019,1Q,신길동,843.2464362773538
2019,1Q,신내동,538.8947506465361
2019,1Q,신당동,832.6148813224596
2019,1Q,신대방동,638.9806215813728
2019,1Q,신도림동,830.9756159563567
2019,1Q,신림동,530.0261505286984
2019,1Q,신문로1가,935.4323522701346
2019,1Q,신문로2가,1098.5511861168604
2019,1Q,신사동,555.5897985973422
2019,1Q,신설동,590.4138016417352
2019,1Q,신수동,846.9338708773962
2019,1Q,신영동,524.3366759820668
2019,1Q,신원동,1078.411060648306
2019,1Q,신월동,458.42434417623133
2019,1Q,신정동,745.5192815757504
2019,1Q,신창동,714.0192827986173
2019,1Q,신천동,1463.545319843972
2019,1Q,신촌동,322.95569047926625
2019,1Q,쌍림동,1158.3206879109762
2019,1Q,쌍문동,430.28756035905235
2019,1Q,아현동,1406.234178479148
2019,1Q,안국동,1814.8820326678765
2019,1Q,안암동1가,656.6888237787878
2019,1Q,안암동3가,387.9164334757332
2019,1Q,안암동4가,401.0252430686434
2019,1Q,안암동5가,870.3125912587528
2019,1Q,암사동,600.731859347297
2019,1Q,압구정동,2012.4803736978952
2019,1Q,양재동,699.6368327854772
2019,1Q,양평동1가,1321.698903092647
2019,1Q,양평동2가,618.7687809142909
2019,1Q,양평동3가,642.7632116609493
2019,1Q,양평동4가,723.7400285585186
2019,1Q,양평동5가,799.241846836139
2019,1Q,양평동6가,745.8390693680602
2019,1Q,여의도동,774.6865792070918
2019,1Q,역삼동,1006.9808435091179
2019,1Q,역촌동,460.291570033915
2019,1Q,연건동,836.7796304449072
2019,1Q,연남동,814.0522955925284
2019,1Q,연지동,1323.3635591533075
2019,1Q,연희동,641.1777912083453
2019,1Q,염리동,1369.3538724349837
2019,1Q,염창동,850.2039866129402
2019,1Q,영등포동,688.2336939899877
