,거래년도,시,구,동,평균공시지가,공시지가분산
2235,2018,서울,종로구,창성동,3782878.0,1625864.0
2236,2018,서울,종로구,창신동,3497374.0,3051682.0
2237,2018,서울,종로구,청운동,2546754.0,1476427.0
2238,2018,서울,종로구,청진동,12777785.0,6807560.0
2239,2018,서울,종로구,체부동,4629431.0,2125908.0
2240,2018,서울,종로구,충신동,3527041.0,1913191.0
2241,2018,서울,종로구,통의동,4558171.0,2159134.0
2242,2018,서울,종로구,통인동,5069422.0,2039173.0
2243,2018,서울,종로구,팔판동,5164209.0,2518403.0
2244,2018,서울,종로구,평동,6935798.0,2479957.0
2245,2018,서울,종로구,평창동,1963362.0,1061094.0
2246,2018,서울,종로구,필운동,4636101.0,2465354.0
2247,2018,서울,종로구,행촌동,2494490.0,1881091.0
2248,2018,서울,종로구,혜화동,3951302.0,3457004.0
2249,2018,서울,종로구,홍지동,1696925.0,991967.0
2250,2018,서울,종로구,홍파동,6695099.0,1216341.0
2251,2018,서울,종로구,화동,4855566.0,2362915.0
2252,2018,서울,종로구,효자동,3397734.0,1376065.0
2253,2018,서울,종로구,효제동,6326431.0,3000613.0
2254,2018,서울,종로구,훈정동,1925333.0,443447.0
2255,2018,서울,중구,광희동1가,6196755.0,3795057.0
2256,2018,서울,중구,광희동2가,4344740.0,2557137.0
2257,2018,서울,중구,남대문로1가,20360961.0,10287199.0
2258,2018,서울,중구,남대문로2가,19957784.0,12825252.0
2259,2018,서울,중구,남대문로3가,18236176.0,7677593.0
2260,2018,서울,중구,남대문로4가,17514200.0,7182267.0
2261,2018,서울,중구,남대문로5가,10082729.0,7082784.0
2262,2018,서울,중구,남산동1가,4439119.0,3781369.0
2263,2018,서울,중구,남산동2가,3505750.0,2348548.0
2264,2018,서울,중구,남산동3가,4426821.0,2815076.0
2265,2018,서울,중구,남창동,15227165.0,8664760.0
2266,2018,서울,중구,남학동,3654723.0,2060852.0
2267,2018,서울,중구,다동,17516928.0,8248913.0
2268,2018,서울,중구,만리동1가,3370030.0,2033933.0
2269,2018,서울,중구,만리동2가,4820027.0,864083.0
2270,2018,서울,중구,명동1가,35314333.0,24535247.0
2271,2018,서울,중구,명동2가,44757325.0,23508096.0
2272,2018,서울,중구,무교동,20258957.0,10541748.0
2273,2018,서울,중구,무학동,6131498.0,1838233.0
2274,2018,서울,중구,묵정동,4828140.0,2156996.0
2275,2018,서울,중구,방산동,11894326.0,3634288.0
2276,2018,서울,중구,봉래동1가,8209890.0,4287034.0
2277,2018,서울,중구,봉래동2가,7133097.0,4145504.0
2278,2018,서울,중구,북창동,10168450.0,5411732.0
2279,2018,서울,중구,산림동,9412376.0,4308824.0
2280,2018,서울,중구,삼각동,20304362.0,13649613.0
2281,2018,서울,중구,서소문동,13374870.0,7183037.0
2282,2018,서울,중구,소공동,18336575.0,9998607.0
2283,2018,서울,중구,수표동,15163115.0,5038277.0
2284,2018,서울,중구,수하동,17345500.0,11869314.0
2285,2018,서울,중구,순화동,5447809.0,2839799.0
2286,2018,서울,중구,신당동,3302830.0,2087093.0
2287,2018,서울,중구,쌍림동,4921032.0,2584255.0
2288,2018,서울,중구,예관동,8433903.0,3930063.0
2289,2018,서울,중구,예장동,2517439.0,1271162.0
2290,2018,서울,중구,오장동,6249645.0,2877077.0
2291,2018,서울,중구,을지로1가,21319420.0,12602714.0
2292,2018,서울,중구,을지로2가,17666960.0,9465896.0
2293,2018,서울,중구,을지로3가,12648089.0,5535508.0
2294,2018,서울,중구,을지로4가,12839336.0,6777006.0
2295,2018,서울,중구,을지로5가,8219491.0,3632156.0
2296,2018,서울,중구,을지로6가,11246426.0,4448188.0
2297,2018,서울,중구,을지로7가,5857414.0,2991121.0
2298,2018,서울,중구,의주로1가,6985969.0,3897277.0
2299,2018,서울,중구,의주로2가,3457137.0,1916473.0
2300,2018,서울,중구,인현동1가,8239158.0,3555215.0
2301,2018,서울,중구,인현동2가,7995239.0,3221884.0
2302,2018,서울,중구,입정동,10089158.0,5163338.0
2303,2018,서울,중구,장교동,14905667.0,8163468.0
2304,2018,서울,중구,장충동1가,3928084.0,1715215.0
2305,2018,서울,중구,장충동2가,3023524.0,1736194.0
2306,2018,서울,중구,저동1가,10507051.0,7986168.0
2307,2018,서울,중구,저동2가,11527754.0,4618852.0
2308,2018,서울,중구,정동,5900980.0,4174436.0
2309,2018,서울,중구,주교동,9523390.0,5913582.0
2310,2018,서울,중구,주자동,3435317.0,2011144.0
2311,2018,서울,중구,중림동,4150805.0,2308885.0
2312,2018,서울,중구,초동,10179708.0,4688499.0
2313,2018,서울,중구,충무로1가,38408304.0,24270222.0
2314,2018,서울,중구,충무로2가,25555706.0,21524488.0
2315,2018,서울,중구,충무로3가,10756077.0,2734453.0
2316,2018,서울,중구,충무로4가,8422227.0,3609539.0
2317,2018,서울,중구,충무로5가,7350008.0,2734689.0
2318,2018,서울,중구,충정로1가,7551423.0,3816026.0
2319,2018,서울,중구,태평로1가,16361009.0,10823081.0
2320,2018,서울,중구,태평로2가,17923333.0,8667352.0
2321,2018,서울,중구,필동1가,6939960.0,3956924.0
2322,2018,서울,중구,필동2가,4992005.0,2726520.0
2323,2018,서울,중구,필동3가,3710766.0,2016070.0
2324,2018,서울,중구,황학동,4662675.0,2074251.0
2325,2018,서울,중구,회현동1가,8351162.0,7888794.0
2326,2018,서울,중구,회현동2가,4668795.0,4049666.0
2327,2018,서울,중구,회현동3가,5704188.0,4995642.0
2328,2018,서울,중구,흥인동,6495764.0,2659599.0
2329,2018,서울,중랑구,망우동,2132837.0,1104190.0
2330,2018,서울,중랑구,면목동,2333183.0,958586.0
2331,2018,서울,중랑구,묵동,2392756.0,1036414.0
2332,2018,서울,중랑구,상봉동,2742627.0,1529224.0
2333,2018,서울,중랑구,신내동,1340638.0,1036231.0
2334,2018,서울,중랑구,중화동,2295037.0,952161.0
2335,2019,서울,강남구,개포동,4112895.0,3005488.0
2336,2019,서울,강남구,논현동,8772372.0,6179657.0
2337,2019,서울,강남구,대치동,10052967.0,8992687.0
2338,2019,서울,강남구,도곡동,6978479.0,5399933.0
2339,2019,서울,강남구,삼성동,11583970.0,9589399.0
2340,2019,서울,강남구,세곡동,1464428.0,1575218.0
2341,2019,서울,강남구,수서동,3865803.0,4120947.0
2342,2019,서울,강남구,신사동,13287412.0,8578636.0
2343,2019,서울,강남구,압구정동,11237486.0,9494431.0
2344,2019,서울,강남구,역삼동,10750438.0,10355154.0
2345,2019,서울,강남구,율현동,1606932.0,1535453.0
2346,2019,서울,강남구,일원동,4088283.0,2718156.0
2347,2019,서울,강남구,자곡동,2208794.0,2295912.0
2348,2019,서울,강남구,청담동,12208741.0,8029738.0
2349,2019,서울,강동구,강일동,680845.0,1053535.0
2350,2019,서울,강동구,고덕동,1705563.0,1901790.0
2351,2019,서울,강동구,길동,4032916.0,2077129.0
2352,2019,서울,강동구,둔촌동,2546049.0,1842507.0
2353,2019,서울,강동구,명일동,4192916.0,2199905.0
2354,2019,서울,강동구,상일동,2272862.0,2134392.0
2355,2019,서울,강동구,성내동,4184938.0,1971581.0
2356,2019,서울,강동구,암사동,2774562.0,1871516.0
2357,2019,서울,강동구,천호동,3959759.0,2739104.0
2358,2019,서울,강북구,미아동,2504887.0,1460566.0
2359,2019,서울,강북구,번동,2041036.0,1438357.0
2360,2019,서울,강북구,수유동,2026096.0,1215783.0
2361,2019,서울,강북구,우이동,1349267.0,962563.0
2362,2019,서울,강서구,가양동,3046769.0,1883496.0
2363,2019,서울,강서구,개화동,378916.0,611102.0
2364,2019,서울,강서구,공항동,2431683.0,1204882.0
2365,2019,서울,강서구,과해동,168448.0,167817.0
2366,2019,서울,강서구,내발산동,2826150.0,1411870.0
2367,2019,서울,강서구,등촌동,3326498.0,1621619.0
2368,2019,서울,강서구,마곡동,2529037.0,1912207.0
2369,2019,서울,강서구,방화동,2192052.0,1504643.0
2370,2019,서울,강서구,염창동,3224096.0,2062034.0
2371,2019,서울,강서구,오곡동,166363.0,120456.0
2372,2019,서울,강서구,오쇠동,204138.0,148317.0
2373,2019,서울,강서구,외발산동,1154964.0,845093.0
2374,2019,서울,강서구,화곡동,2719885.0,1251955.0
2375,2019,서울,관악구,남현동,3853952.0,2941897.0
2376,2019,서울,관악구,봉천동,3179463.0,1862827.0
2377,2019,서울,관악구,신림동,3140713.0,2066022.0
2378,2019,서울,광진구,광장동,2503901.0,1933998.0
2379,2019,서울,광진구,구의동,3624538.0,1592435.0
2380,2019,서울,광진구,군자동,3449609.0,1610120.0
2381,2019,서울,광진구,능동,3418137.0,1718351.0
2382,2019,서울,광진구,자양동,3833754.0,1720820.0
2383,2019,서울,광진구,중곡동,2940493.0,1240656.0
2384,2019,서울,광진구,화양동,4712696.0,3139013.0
2385,2019,서울,구로구,가리봉동,2874498.0,1227535.0
2386,2019,서울,구로구,개봉동,2468555.0,1110638.0
2387,2019,서울,구로구,고척동,2427484.0,1139912.0
2388,2019,서울,구로구,구로동,2782706.0,1435381.0
2389,2019,서울,구로구,궁동,1588132.0,1000751.0
2390,2019,서울,구로구,신도림동,2596379.0,1580629.0
2391,2019,서울,구로구,오류동,2169023.0,1487517.0
2392,2019,서울,구로구,온수동,1756442.0,984719.0
2393,2019,서울,구로구,천왕동,1079048.0,996941.0
2394,2019,서울,구로구,항동,1188358.0,1020885.0
2395,2019,서울,금천구,가산동,2373168.0,1162836.0
2396,2019,서울,금천구,독산동,2482946.0,1077922.0
2397,2019,서울,금천구,시흥동,2303986.0,1225148.0
2398,2019,서울,노원구,공릉동,2164034.0,1354796.0
2399,2019,서울,노원구,상계동,2399234.0,1836771.0
2400,2019,서울,노원구,월계동,1740746.0,1173530.0
2401,2019,서울,노원구,중계동,1870038.0,1183273.0
2402,2019,서울,노원구,하계동,1659651.0,1054811.0
2403,2019,서울,도봉구,도봉동,1666815.0,1131748.0
2404,2019,서울,도봉구,방학동,2105891.0,1078455.0
2405,2019,서울,도봉구,쌍문동,1947910.0,963845.0
2406,2019,서울,도봉구,창동,2384309.0,1328769.0
2407,2019,서울,동대문구,답십리동,3073783.0,1175749.0
2408,2019,서울,동대문구,신설동,3862401.0,2202422.0
2409,2019,서울,동대문구,용두동,3515410.0,1713133.0
2410,2019,서울,동대문구,이문동,2885691.0,1196232.0
2411,2019,서울,동대문구,장안동,3190831.0,1371573.0
2412,2019,서울,동대문구,전농동,2987375.0,1732978.0
2413,2019,서울,동대문구,제기동,2954251.0,1584328.0
2414,2019,서울,동대문구,청량리동,3103070.0,2062430.0
2415,2019,서울,동대문구,회기동,3343441.0,2176700.0
2416,2019,서울,동대문구,휘경동,2619286.0,1198917.0
2417,2019,서울,동작구,노량진동,4487380.0,2878053.0
2418,2019,서울,동작구,대방동,3255244.0,1549558.0
2419,2019,서울,동작구,동작동,1348581.0,1307019.0
2420,2019,서울,동작구,본동,2572937.0,1542386.0
2421,2019,서울,동작구,사당동,3495527.0,2083248.0
2422,2019,서울,동작구,상도1동,3737780.0,1611946.0
2423,2019,서울,동작구,상도동,2944801.0,1462904.0
2424,2019,서울,동작구,신대방동,3184674.0,1494386.0
2425,2019,서울,동작구,흑석동,3781351.0,2159227.0
2426,2019,서울,마포구,공덕동,4920013.0,2864608.0
2427,2019,서울,마포구,구수동,4189518.0,2326370.0
2428,2019,서울,마포구,노고산동,6114480.0,4132634.0
2429,2019,서울,마포구,당인동,3790242.0,2136521.0
2430,2019,서울,마포구,대흥동,4824167.0,2551712.0
2431,2019,서울,마포구,도화동,6309282.0,4522384.0
2432,2019,서울,마포구,동교동,7741048.0,4075320.0
2433,2019,서울,마포구,마포동,4640017.0,3516008.0
2434,2019,서울,마포구,망원동,4474980.0,1689696.0
2435,2019,서울,마포구,상수동,5464123.0,3059344.0
2436,2019,서울,마포구,상암동,2484035.0,2572963.0
2437,2019,서울,마포구,서교동,7709682.0,4045874.0
2438,2019,서울,마포구,성산동,3452400.0,1638653.0
2439,2019,서울,마포구,신공덕동,4633295.0,3064893.0
2440,2019,서울,마포구,신수동,4550751.0,2077974.0
2441,2019,서울,마포구,신정동,2851063.0,1961499.0
2442,2019,서울,마포구,아현동,5000890.0,2534228.0
2443,2019,서울,마포구,연남동,4776962.0,1620870.0
2444,2019,서울,마포구,염리동,4575168.0,1837380.0
2445,2019,서울,마포구,용강동,6061447.0,3278855.0
2446,2019,서울,마포구,중동,2736664.0,1366405.0
2447,2019,서울,마포구,창전동,4707118.0,2650255.0
2448,2019,서울,마포구,토정동,2934206.0,1957624.0
2449,2019,서울,마포구,하중동,3502877.0,2378539.0
2450,2019,서울,마포구,합정동,4848110.0,2740446.0
2451,2019,서울,마포구,현석동,3009703.0,1819488.0
2452,2019,서울,서대문구,남가좌동,3140254.0,1221554.0
2453,2019,서울,서대문구,냉천동,4098724.0,3509289.0
2454,2019,서울,서대문구,대신동,3655474.0,1055364.0
2455,2019,서울,서대문구,대현동,9960139.0,6453654.0
2456,2019,서울,서대문구,미근동,4507585.0,3642799.0
2457,2019,서울,서대문구,봉원동,1622952.0,989776.0
2458,2019,서울,서대문구,북가좌동,2675029.0,968247.0
2459,2019,서울,서대문구,북아현동,4157476.0,1949937.0
2460,2019,서울,서대문구,신촌동,1929931.0,1230808.0
2461,2019,서울,서대문구,연희동,2395600.0,1232496.0
2462,2019,서울,서대문구,영천동,3628810.0,3160911.0
2463,2019,서울,서대문구,옥천동,3200524.0,1603477.0
2464,2019,서울,서대문구,창천동,6356076.0,6419188.0
2465,2019,서울,서대문구,천연동,3074512.0,1566093.0
2466,2019,서울,서대문구,충정로2가,4676778.0,3306571.0
2467,2019,서울,서대문구,충정로3가,3540587.0,2134505.0
2468,2019,서울,서대문구,합동,4467147.0,2669702.0
2469,2019,서울,서대문구,현저동,1255956.0,887405.0
2470,2019,서울,서대문구,홍은동,2003776.0,1106345.0
2471,2019,서울,서대문구,홍제동,2606287.0,1788482.0
2472,2019,서울,서초구,내곡동,905572.0,1119417.0
2473,2019,서울,서초구,반포동,7920873.0,5178913.0
2474,2019,서울,서초구,방배동,5773030.0,2946709.0
2475,2019,서울,서초구,서초동,9795139.0,9505642.0
2476,2019,서울,서초구,신원동,1453455.0,1645042.0
2477,2019,서울,서초구,양재동,5873326.0,3134606.0
2478,2019,서울,서초구,염곡동,1475192.0,1710049.0
2479,2019,서울,서초구,우면동,1823102.0,2077971.0
2480,2019,서울,서초구,원지동,731084.0,1068766.0
2481,2019,서울,서초구,잠원동,7944871.0,5055479.0
2482,2019,서울,성동구,금호동1가,3178316.0,1346412.0
2483,2019,서울,성동구,금호동2가,3218974.0,1580758.0
2484,2019,서울,성동구,금호동3가,3555239.0,2038277.0
2485,2019,서울,성동구,금호동4가,3721251.0,2079276.0
2486,2019,서울,성동구,도선동,5205697.0,2582489.0
2487,2019,서울,성동구,마장동,3219654.0,1272037.0
2488,2019,서울,성동구,사근동,2158886.0,964195.0
2489,2019,서울,성동구,상왕십리동,3286301.0,2535930.0
2490,2019,서울,성동구,성수동1가,4419652.0,2443785.0
2491,2019,서울,성동구,성수동2가,4961603.0,1863134.0
2492,2019,서울,성동구,송정동,2582623.0,1381244.0
2493,2019,서울,성동구,옥수동,2708397.0,1597184.0
2494,2019,서울,성동구,용답동,3308984.0,1550614.0
2495,2019,서울,성동구,응봉동,1936231.0,1129360.0
2496,2019,서울,성동구,하왕십리동,3303761.0,2089582.0
2497,2019,서울,성동구,행당동,3677998.0,1913171.0
2498,2019,서울,성동구,홍익동,4175097.0,1361750.0
2499,2019,서울,성북구,길음동,3631681.0,2047559.0
2500,2019,서울,성북구,돈암동,1859489.0,1114262.0
2501,2019,서울,성북구,동선동1가,7014115.0,4362700.0
2502,2019,서울,성북구,동선동2가,3764686.0,1261719.0
2503,2019,서울,성북구,동선동3가,3476366.0,1066581.0
2504,2019,서울,성북구,동선동4가,4094157.0,2332027.0
2505,2019,서울,성북구,동선동5가,3328289.0,1541975.0
2506,2019,서울,성북구,동소문동1가,4428958.0,2805841.0
2507,2019,서울,성북구,동소문동2가,4505311.0,2471205.0
2508,2019,서울,성북구,동소문동3가,6053667.0,2720234.0
2509,2019,서울,성북구,동소문동4가,4041199.0,2182497.0
2510,2019,서울,성북구,동소문동5가,5817888.0,2524120.0
2511,2019,서울,성북구,동소문동6가,4167667.0,2267693.0
2512,2019,서울,성북구,동소문동7가,3368236.0,1605598.0
2513,2019,서울,성북구,보문동1가,3829370.0,1695488.0
2514,2019,서울,성북구,보문동2가,4463815.0,1737305.0
2515,2019,서울,성북구,보문동3가,2550469.0,1226005.0
2516,2019,서울,성북구,보문동4가,4480626.0,1596492.0
2517,2019,서울,성북구,보문동5가,3818817.0,1407891.0
2518,2019,서울,성북구,보문동6가,2708072.0,944072.0
2519,2019,서울,성북구,보문동7가,3910773.0,1371368.0
2520,2019,서울,성북구,삼선동1가,2578401.0,1162623.0
2521,2019,서울,성북구,삼선동2가,3213617.0,1091834.0
2522,2019,서울,성북구,삼선동3가,3096211.0,929165.0
2523,2019,서울,성북구,삼선동4가,4039801.0,1374693.0
2524,2019,서울,성북구,삼선동5가,3959561.0,1210002.0
2525,2019,서울,성북구,상월곡동,2418169.0,1069987.0
2526,2019,서울,성북구,석관동,2382154.0,999648.0
2527,2019,서울,성북구,성북동,2494066.0,1322259.0
2528,2019,서울,성북구,성북동1가,3555757.0,1364359.0
2529,2019,서울,성북구,안암동1가,3183694.0,862884.0
2530,2019,서울,성북구,안암동2가,3240119.0,1044141.0
2531,2019,서울,성북구,안암동3가,2751509.0,835647.0
2532,2019,서울,성북구,안암동4가,3571538.0,1034659.0
2533,2019,서울,성북구,안암동5가,3347922.0,1875585.0
2534,2019,서울,성북구,장위동,2548748.0,873725.0
2535,2019,서울,성북구,정릉동,1953119.0,1134312.0
2536,2019,서울,성북구,종암동,2357612.0,1147429.0
2537,2019,서울,성북구,하월곡동,2891242.0,1486826.0
2538,2019,서울,송파구,가락동,5583069.0,2989389.0
2539,2019,서울,송파구,거여동,3724727.0,1632220.0
2540,2019,서울,송파구,마천동,3150905.0,1664281.0
2541,2019,서울,송파구,문정동,4844637.0,2385256.0
2542,2019,서울,송파구,방이동,5561548.0,3311343.0
2543,2019,서울,송파구,삼전동,5684931.0,2173894.0
2544,2019,서울,송파구,석촌동,5882802.0,2545880.0
2545,2019,서울,송파구,송파동,5987237.0,2586732.0
2546,2019,서울,송파구,신천동,7258678.0,9670455.0
2547,2019,서울,송파구,오금동,4606262.0,1954690.0
2548,2019,서울,송파구,잠실동,6987679.0,3986925.0
2549,2019,서울,송파구,장지동,1523574.0,1702552.0
2550,2019,서울,송파구,풍납동,3100490.0,1724926.0
2551,2019,서울,양천구,목동,3366470.0,1666708.0
2552,2019,서울,양천구,신월동,2359255.0,929980.0
2553,2019,서울,양천구,신정동,3183323.0,1581227.0
2554,2019,서울,영등포구,당산동,2231075.0,1795455.0
2555,2019,서울,영등포구,당산동1가,3696937.0,1626227.0
2556,2019,서울,영등포구,당산동2가,4198850.0,1702206.0
2557,2019,서울,영등포구,당산동3가,4300849.0,1899858.0
2558,2019,서울,영등포구,당산동4가,3628842.0,1351277.0
2559,2019,서울,영등포구,당산동5가,3874441.0,2120250.0
2560,2019,서울,영등포구,당산동6가,3395428.0,1782792.0
2561,2019,서울,영등포구,대림동,2751870.0,1199778.0
2562,2019,서울,영등포구,도림동,2288763.0,1102578.0
2563,2019,서울,영등포구,문래동1가,3222730.0,1425106.0
2564,2019,서울,영등포구,문래동2가,3670782.0,1120302.0
2565,2019,서울,영등포구,문래동3가,3915430.0,1488226.0
2566,2019,서울,영등포구,문래동4가,3588635.0,985097.0
2567,2019,서울,영등포구,문래동5가,2218453.0,1439932.0
2568,2019,서울,영등포구,문래동6가,3313244.0,1548513.0
2569,2019,서울,영등포구,신길동,2949062.0,1227814.0
2570,2019,서울,영등포구,양평동,350000.0,0.0
2571,2019,서울,영등포구,양평동1가,3963019.0,1200179.0
2572,2019,서울,영등포구,양평동2가,3417816.0,1266016.0
2573,2019,서울,영등포구,양평동3가,3134997.0,1289035.0
2574,2019,서울,영등포구,양평동4가,3940763.0,1580174.0
2575,2019,서울,영등포구,양평동5가,3527519.0,1197934.0
2576,2019,서울,영등포구,양평동6가,2966184.0,781056.0
2577,2019,서울,영등포구,양화동,519598.0,218622.0
2578,2019,서울,영등포구,여의도동,9187669.0,6801787.0
2579,2019,서울,영등포구,영등포동,2671645.0,1568943.0
2580,2019,서울,영등포구,영등포동1가,4029832.0,2029077.0
2581,2019,서울,영등포구,영등포동2가,5091822.0,2330404.0
2582,2019,서울,영등포구,영등포동3가,11329121.0,6325385.0
2583,2019,서울,영등포구,영등포동4가,7875415.0,5974998.0
2584,2019,서울,영등포구,영등포동5가,6673932.0,4140690.0
2585,2019,서울,영등포구,영등포동6가,5107686.0,3362525.0
2586,2019,서울,영등포구,영등포동7가,4706637.0,2382278.0
2587,2019,서울,영등포구,영등포동8가,3746785.0,1433830.0
2588,2019,서울,용산구,갈월동,6897202.0,4629353.0
2589,2019,서울,용산구,남영동,9982837.0,4215524.0
2590,2019,서울,용산구,도원동,5004614.0,1893143.0
2591,2019,서울,용산구,동빙고동,5439831.0,1813604.0
2592,2019,서울,용산구,동자동,7229475.0,3822219.0
2593,2019,서울,용산구,문배동,4778355.0,2694367.0
2594,2019,서울,용산구,보광동,5484388.0,1650394.0
2595,2019,서울,용산구,산천동,3297141.0,1543932.0
2596,2019,서울,용산구,서계동,4576450.0,1997616.0
2597,2019,서울,용산구,서빙고동,3554090.0,1903309.0
2598,2019,서울,용산구,신계동,5842229.0,2159405.0
2599,2019,서울,용산구,신창동,3449697.0,1119918.0
2600,2019,서울,용산구,용문동,5015799.0,1960566.0
2601,2019,서울,용산구,용산동1가,2912725.0,480080.0
2602,2019,서울,용산구,용산동2가,3634172.0,1543474.0
2603,2019,서울,용산구,용산동3가,6890620.0,2754576.0
2604,2019,서울,용산구,용산동4가,2967455.0,604047.0
2605,2019,서울,용산구,용산동5가,5262717.0,4993712.0
2606,2019,서울,용산구,용산동6가,2655125.0,1599898.0
2607,2019,서울,용산구,원효로1가,4630911.0,2278349.0
2608,2019,서울,용산구,원효로2가,5398815.0,2355104.0
2609,2019,서울,용산구,원효로3가,4647055.0,1834152.0
2610,2019,서울,용산구,원효로4가,4050358.0,1973912.0
2611,2019,서울,용산구,이촌동,8611433.0,4437139.0
2612,2019,서울,용산구,이태원동,6446884.0,4423201.0
2613,2019,서울,용산구,주성동,4849478.0,1868883.0
2614,2019,서울,용산구,청암동,3138459.0,1758144.0
2615,2019,서울,용산구,청파동1가,3625121.0,1250609.0
2616,2019,서울,용산구,청파동2가,4283414.0,2141653.0
2617,2019,서울,용산구,청파동3가,4440803.0,2174070.0
2618,2019,서울,용산구,한강로1가,9764066.0,4099620.0
2619,2019,서울,용산구,한강로2가,11015965.0,6130359.0
2620,2019,서울,용산구,한강로3가,10142831.0,5758630.0
2621,2019,서울,용산구,한남동,6275939.0,3561020.0
2622,2019,서울,용산구,효창동,4556952.0,1699360.0
2623,2019,서울,용산구,후암동,3936964.0,1711757.0
2624,2019,서울,은평구,갈현동,2749078.0,1515771.0
2625,2019,서울,은평구,구산동,2326586.0,1079634.0
2626,2019,서울,은평구,녹번동,2951347.0,1605270.0
2627,2019,서울,은평구,대조동,3456091.0,2244912.0
2628,2019,서울,은평구,불광동,2672196.0,1965736.0
2629,2019,서울,은평구,수색동,2602603.0,1306456.0
2630,2019,서울,은평구,신사동,2366902.0,1053176.0
2631,2019,서울,은평구,역촌동,2777656.0,1122438.0
2632,2019,서울,은평구,응암동,2883762.0,1401822.0
2633,2019,서울,은평구,증산동,2627967.0,1121358.0
2634,2019,서울,은평구,진관동,1049327.0,1251702.0
2635,2019,서울,종로구,가회동,4711202.0,2256733.0
2636,2019,서울,종로구,견지동,8280471.0,4381122.0
2637,2019,서울,종로구,경운동,6476213.0,3192530.0
2638,2019,서울,종로구,계동,4197773.0,2137969.0
2639,2019,서울,종로구,공평동,14145050.0,13298607.0
2640,2019,서울,종로구,관수동,13449055.0,5330575.0
2641,2019,서울,종로구,관철동,26372748.0,10408742.0
2642,2019,서울,종로구,관훈동,12731913.0,6804939.0
2643,2019,서울,종로구,교남동,8893489.0,5199911.0
2644,2019,서울,종로구,교북동,4874819.0,2488485.0
2645,2019,서울,종로구,구기동,1664722.0,1075035.0
2646,2019,서울,종로구,궁정동,3298889.0,1932090.0
2647,2019,서울,종로구,권농동,2969278.0,1282018.0
2648,2019,서울,종로구,낙원동,9686510.0,5263856.0
2649,2019,서울,종로구,내수동,6680809.0,3943269.0
2650,2019,서울,종로구,내자동,7609417.0,3983542.0
2651,2019,서울,종로구,누상동,3288221.0,1164377.0
2652,2019,서울,종로구,누하동,4587072.0,1735582.0
2653,2019,서울,종로구,당주동,16417092.0,11127144.0
2654,2019,서울,종로구,도렴동,15085310.0,11717479.0
2655,2019,서울,종로구,돈의동,6544439.0,3784603.0
2656,2019,서울,종로구,동숭동,4180200.0,4164960.0
2657,2019,서울,종로구,명륜1가,3423504.0,1499926.0
2658,2019,서울,종로구,명륜2가,6809498.0,4680450.0
2659,2019,서울,종로구,명륜3가,2465161.0,1192365.0
2660,2019,서울,종로구,명륜4가,6657762.0,4985854.0
2661,2019,서울,종로구,묘동,11747962.0,6807527.0
2662,2019,서울,종로구,무악동,3839965.0,2872231.0
2663,2019,서울,종로구,봉익동,7617510.0,3688394.0
2664,2019,서울,종로구,부암동,1281941.0,1118086.0
2665,2019,서울,종로구,사간동,6651503.0,4292180.0
2666,2019,서울,종로구,사직동,3055182.0,1613261.0
2667,2019,서울,종로구,삼청동,4967199.0,3179759.0
2668,2019,서울,종로구,서린동,26477420.0,12717041.0
2669,2019,서울,종로구,세종로,21900774.0,16034263.0
2670,2019,서울,종로구,소격동,5980394.0,2851039.0
2671,2019,서울,종로구,송월동,3344132.0,2564071.0
2672,2019,서울,종로구,송현동,5460364.0,2356040.0
2673,2019,서울,종로구,수송동,9480819.0,5411790.0
2674,2019,서울,종로구,숭인동,3519971.0,2445952.0
2675,2019,서울,종로구,신교동,2851843.0,1549092.0
2676,2019,서울,종로구,신문로1가,19026665.0,12974186.0
2677,2019,서울,종로구,신문로2가,6847370.0,4389640.0
2678,2019,서울,종로구,신영동,1845293.0,1005643.0
2679,2019,서울,종로구,안국동,6285111.0,3373035.0
2680,2019,서울,종로구,연건동,4441885.0,2199850.0
2681,2019,서울,종로구,연지동,5314144.0,2799462.0
2682,2019,서울,종로구,예지동,13956762.0,4794105.0
2683,2019,서울,종로구,옥인동,3685777.0,1525298.0
2684,2019,서울,종로구,와룡동,4650815.0,3603663.0
2685,2019,서울,종로구,운니동,6063646.0,3503196.0
2686,2019,서울,종로구,원남동,4244735.0,2121974.0
2687,2019,서울,종로구,원서동,3629106.0,1334574.0
2688,2019,서울,종로구,이화동,2922212.0,1884492.0
2689,2019,서울,종로구,익선동,5766132.0,1855322.0
2690,2019,서울,종로구,인사동,16069058.0,8259106.0
2691,2019,서울,종로구,인의동,7291705.0,5236386.0
2692,2019,서울,종로구,장사동,14273810.0,5729000.0
2693,2019,서울,종로구,재동,6982532.0,3415093.0
2694,2019,서울,종로구,적선동,10710568.0,8446660.0
2695,2019,서울,종로구,종로1가,22104264.0,11935488.0
2696,2019,서울,종로구,종로2가,36245803.0,17418167.0
2697,2019,서울,종로구,종로3가,25822984.0,12253555.0
2698,2019,서울,종로구,종로4가,17553667.0,7792211.0
2699,2019,서울,종로구,종로5가,14151025.0,6872183.0
2700,2019,서울,종로구,종로6가,7002046.0,5452055.0
2701,2019,서울,종로구,중학동,9659621.0,4842922.0
2702,2019,서울,종로구,창성동,4153525.0,1815393.0
2703,2019,서울,종로구,창신동,3532993.0,3112113.0
2704,2019,서울,종로구,청운동,2756905.0,1594650.0
