거래년도,거래분기,동,총직장인구수
2023,2Q,구로동,249
2023,2Q,구로동,9531
2023,2Q,구로동,5871
2023,2Q,구산동,967
2023,2Q,구산동,482
2023,2Q,구산동,774
2023,2Q,구산동,48
2023,2Q,구수동,34
2023,2Q,구수동,61
2023,2Q,구수동,635
2023,2Q,구수동,470
2023,2Q,구의동,688
2023,2Q,구의동,112
2023,2Q,구의동,3189
2023,2Q,구의동,1094
2023,2Q,구의동,819
2023,2Q,구의동,552
2023,2Q,구의동,1879
2023,2Q,구의동,223
2023,2Q,구의동,3277
2023,2Q,구의동,344
2023,2Q,구의동,195
2023,2Q,구의동,367
2023,2Q,군자동,7
2023,2Q,군자동,815
2023,2Q,군자동,122
2023,2Q,군자동,1196
2023,2Q,군자동,4255
2023,2Q,궁동,901
2023,2Q,궁동,94
2023,2Q,궁동,25
2023,2Q,궁동,75
2023,2Q,궁동,251
2023,2Q,궁동,406
2023,2Q,궁정동,63
2023,2Q,궁정동,507
2023,2Q,궁정동,263
2023,2Q,궁정동,194
2023,2Q,궁정동,578
2023,2Q,권농동,325
2023,2Q,권농동,12937
2023,2Q,권농동,33181
2023,2Q,권농동,22070
2023,2Q,권농동,8495
2023,2Q,권농동,4095
2023,2Q,권농동,2984
2023,2Q,권농동,364
2023,2Q,권농동,133
2023,2Q,권농동,32892
2023,2Q,권농동,466
2023,2Q,금호동1가,6
2023,2Q,금호동1가,92
2023,2Q,금호동2가,213
2023,2Q,금호동2가,38
2023,2Q,금호동2가,36
2023,2Q,금호동2가,30
2023,2Q,금호동3가,213
2023,2Q,금호동3가,38
2023,2Q,금호동3가,36
2023,2Q,금호동3가,30
2023,2Q,금호동4가,76
2023,2Q,금호동4가,37
2023,2Q,금호동4가,13
2023,2Q,길동,1272
2023,2Q,길동,1753
2023,2Q,길동,411
2023,2Q,길동,169
2023,2Q,길동,154
2023,2Q,길동,3415
2023,2Q,길동,1570
2023,2Q,길동,76
2023,2Q,길음동,317
2023,2Q,길음동,119
2023,2Q,길음동,174
2023,2Q,길음동,45
2023,2Q,길음동,353
2023,2Q,길음동,88
2023,2Q,길음동,77
2023,2Q,길음동,372
2023,2Q,낙원동,325
2023,2Q,낙원동,12937
2023,2Q,낙원동,33181
2023,2Q,낙원동,22070
2023,2Q,낙원동,8495
2023,2Q,낙원동,4095
2023,2Q,낙원동,2984
2023,2Q,낙원동,364
2023,2Q,낙원동,133
2023,2Q,낙원동,32892
2023,2Q,낙원동,466
2023,2Q,남가좌동,325
2023,2Q,남가좌동,74
2023,2Q,남가좌동,290
2023,2Q,남가좌동,230
2023,2Q,남가좌동,19
2023,2Q,남가좌동,5
2023,2Q,남대문로1가,10242
2023,2Q,남대문로1가,967
2023,2Q,남대문로1가,30610
2023,2Q,남대문로1가,18097
2023,2Q,남대문로1가,12590
2023,2Q,남대문로1가,7461
2023,2Q,남대문로1가,11882
2023,2Q,남대문로2가,10242
2023,2Q,남대문로2가,5958
2023,2Q,남대문로2가,6561
2023,2Q,남대문로2가,23737
2023,2Q,남대문로2가,1096
2023,2Q,남대문로2가,5197
2023,2Q,남대문로2가,104830
2023,2Q,남대문로2가,967
2023,2Q,남대문로2가,22643
2023,2Q,남대문로2가,18097
2023,2Q,남대문로2가,12590
2023,2Q,남대문로2가,7461
2023,2Q,남대문로2가,11882
2023,2Q,남대문로2가,30610
2023,2Q,남대문로3가,1907
2023,2Q,남대문로3가,732
2023,2Q,남대문로3가,22643
2023,2Q,남대문로3가,5494
2023,2Q,남대문로3가,22578
2023,2Q,남대문로3가,5958
2023,2Q,남대문로3가,6561
2023,2Q,남대문로3가,23737
2023,2Q,남대문로3가,1096
2023,2Q,남대문로3가,49
2023,2Q,남대문로3가,165
2023,2Q,남대문로3가,5197
2023,2Q,남대문로3가,2167
2023,2Q,남대문로3가,104830
2023,2Q,남대문로4가,1907
2023,2Q,남대문로4가,732
2023,2Q,남대문로4가,22643
2023,2Q,남대문로4가,5494
2023,2Q,남대문로4가,22578
2023,2Q,남대문로4가,5958
2023,2Q,남대문로4가,6561
2023,2Q,남대문로4가,23737
2023,2Q,남대문로4가,1096
2023,2Q,남대문로4가,49
2023,2Q,남대문로4가,165
2023,2Q,남대문로4가,5197
2023,2Q,남대문로4가,2167
2023,2Q,남대문로4가,104830
2023,2Q,남대문로5가,1907
2023,2Q,남대문로5가,732
2023,2Q,남대문로5가,5494
2023,2Q,남대문로5가,22578
2023,2Q,남대문로5가,2167
2023,2Q,남대문로5가,49
2023,2Q,남대문로5가,165
2023,2Q,남산동1가,10242
2023,2Q,남산동1가,967
2023,2Q,남산동1가,30610
2023,2Q,남산동1가,18097
2023,2Q,남산동1가,12590
2023,2Q,남산동1가,7461
2023,2Q,남산동1가,11882
2023,2Q,남산동2가,10242
2023,2Q,남산동2가,967
2023,2Q,남산동2가,30610
2023,2Q,남산동2가,18097
2023,2Q,남산동2가,12590
2023,2Q,남산동2가,7461
2023,2Q,남산동2가,11882
2023,2Q,남산동3가,10242
2023,2Q,남산동3가,967
2023,2Q,남산동3가,30610
2023,2Q,남산동3가,18097
2023,2Q,남산동3가,12590
2023,2Q,남산동3가,7461
2023,2Q,남산동3가,11882
2023,2Q,남영동,4057
2023,2Q,남영동,8149
2023,2Q,남영동,1630
2023,2Q,남영동,4044
2023,2Q,남창동,1907
2023,2Q,남창동,732
2023,2Q,남창동,5494
2023,2Q,남창동,22578
2023,2Q,남창동,2167
2023,2Q,남창동,49
2023,2Q,남창동,165
2023,2Q,남학동,10818
2023,2Q,남학동,14
2023,2Q,남학동,683
2023,2Q,남현동,1184
2023,2Q,내곡동,933
2023,2Q,내곡동,191
2023,2Q,내곡동,112
2023,2Q,내곡동,57
2023,2Q,내발산동,119
2023,2Q,내발산동,336
2023,2Q,내발산동,782
2023,2Q,내발산동,451
2023,2Q,내발산동,358
2023,2Q,내발산동,143
2023,2Q,내발산동,917
2023,2Q,내발산동,589
2023,2Q,내수동,1989
2023,2Q,내수동,43873
2023,2Q,내수동,564
2023,2Q,내수동,283
2023,2Q,내수동,1042
2023,2Q,내수동,125
2023,2Q,내자동,1989
2023,2Q,내자동,43873
2023,2Q,내자동,564
2023,2Q,내자동,283
2023,2Q,내자동,1042
2023,2Q,내자동,125
2023,2Q,냉천동,78
2023,2Q,냉천동,488
2023,2Q,노고산동,471
2023,2Q,노고산동,1932
2023,2Q,노고산동,1690
2023,2Q,노고산동,7276
2023,2Q,노고산동,9580
2023,2Q,노고산동,29
2023,2Q,노고산동,28
2023,2Q,노고산동,173
2023,2Q,노고산동,208
2023,2Q,노고산동,1605
2023,2Q,노고산동,24
2023,2Q,노고산동,150
2023,2Q,노고산동,367
2023,2Q,노고산동,78
2023,2Q,노고산동,1579
2023,2Q,노고산동,284
2023,2Q,노고산동,760
2023,2Q,노량진동,3010
2023,2Q,노량진동,534
2023,2Q,노량진동,491
2023,2Q,노량진동,41
2023,2Q,노량진동,13
2023,2Q,노량진동,3600
2023,2Q,노량진동,115
2023,2Q,노량진동,59
2023,2Q,노량진동,2
2023,2Q,녹번동,434
2023,2Q,녹번동,499
2023,2Q,녹번동,491
2023,2Q,녹번동,35
2023,2Q,녹번동,311
2023,2Q,논현동,85
2023,2Q,논현동,12628
2023,2Q,논현동,9664
2023,2Q,논현동,2981
2023,2Q,논현동,117
2023,2Q,논현동,2487
2023,2Q,논현동,3430
2023,2Q,논현동,7726
2023,2Q,논현동,1251
2023,2Q,논현동,242
2023,2Q,논현동,962
2023,2Q,논현동,1634
2023,2Q,논현동,1023
2023,2Q,논현동,12723
2023,2Q,논현동,378
2023,2Q,논현동,13076
2023,2Q,논현동,13888
2023,2Q,누상동,63
2023,2Q,누상동,507
2023,2Q,누상동,263
2023,2Q,누상동,194
2023,2Q,누상동,578
2023,2Q,누하동,63
2023,2Q,누하동,507
2023,2Q,누하동,263
2023,2Q,누하동,194
2023,2Q,누하동,578
2023,2Q,능동,621
2023,2Q,능동,731
2023,2Q,다동,10242
2023,2Q,다동,967
2023,2Q,다동,30610
2023,2Q,다동,18097
2023,2Q,다동,12590
2023,2Q,다동,7461
2023,2Q,다동,11882
2023,2Q,답십리동,83
2023,2Q,답십리동,204
2023,2Q,답십리동,506
2023,2Q,답십리동,158
2023,2Q,답십리동,14
2023,2Q,답십리동,330
2023,2Q,답십리동,291
2023,2Q,답십리동,229
2023,2Q,답십리동,93
2023,2Q,답십리동,8
2023,2Q,답십리동,411
2023,2Q,당산동,271
2023,2Q,당산동,622
2023,2Q,당산동,2754
2023,2Q,당산동,2671
2023,2Q,당산동,472
2023,2Q,당산동1가,1400
2023,2Q,당산동1가,237
2023,2Q,당산동1가,6456
2023,2Q,당산동1가,480
2023,2Q,당산동1가,541
2023,2Q,당산동1가,601
2023,2Q,당산동1가,263
2023,2Q,당산동2가,1400
2023,2Q,당산동2가,237
2023,2Q,당산동2가,6456
2023,2Q,당산동2가,480
2023,2Q,당산동2가,541
2023,2Q,당산동2가,601
2023,2Q,당산동2가,263
2023,2Q,당산동3가,1400
2023,2Q,당산동3가,237
2023,2Q,당산동3가,6456
2023,2Q,당산동3가,480
2023,2Q,당산동3가,541
2023,2Q,당산동3가,601
2023,2Q,당산동3가,263
2023,2Q,당산동4가,271
2023,2Q,당산동4가,622
2023,2Q,당산동4가,2754
2023,2Q,당산동4가,2671
2023,2Q,당산동4가,472
2023,2Q,당산동5가,271
2023,2Q,당산동5가,622
2023,2Q,당산동5가,2754
2023,2Q,당산동5가,2671
2023,2Q,당산동5가,472
2023,2Q,당산동6가,271
2023,2Q,당산동6가,622
2023,2Q,당산동6가,2754
2023,2Q,당산동6가,2671
2023,2Q,당산동6가,472
2023,2Q,당인동,395
2023,2Q,당인동,309
2023,2Q,당인동,110
2023,2Q,당인동,91
2023,2Q,당인동,67
2023,2Q,당인동,358
2023,2Q,당인동,524
2023,2Q,당주동,1989
2023,2Q,당주동,43873
2023,2Q,당주동,564
2023,2Q,당주동,283
2023,2Q,당주동,1042
2023,2Q,당주동,125
2023,2Q,대림동,76
2023,2Q,대림동,66
2023,2Q,대림동,94
2023,2Q,대림동,491
2023,2Q,대림동,741
2023,2Q,대림동,25
2023,2Q,대림동,19
2023,2Q,대림동,3619
2023,2Q,대림동,1551
2023,2Q,대림동,360
2023,2Q,대림동,42
2023,2Q,대림동,955
2023,2Q,대림동,94
2023,2Q,대림동,59
2023,2Q,대림동,168
2023,2Q,대림동,1596
2023,2Q,대림동,33
2023,2Q,대림동,223
2023,2Q,대림동,182
2023,2Q,대방동,3101
2023,2Q,대방동,313
2023,2Q,대방동,296
2023,2Q,대방동,1947
2023,2Q,대방동,578
2023,2Q,대신동,493
2023,2Q,대신동,30
2023,2Q,대신동,147
2023,2Q,대신동,391
2023,2Q,대신동,86
2023,2Q,대신동,5328
2023,2Q,대신동,105
2023,2Q,대신동,51
2023,2Q,대신동,211
2023,2Q,대신동,13
2023,2Q,대조동,335
2023,2Q,대조동,436
2023,2Q,대조동,56
2023,2Q,대조동,199
2023,2Q,대조동,67
2023,2Q,대조동,58
2023,2Q,대조동,274
2023,2Q,대치동,444
2023,2Q,대치동,2179
2023,2Q,대치동,48780
2023,2Q,대치동,984
2023,2Q,대치동,1940
2023,2Q,대치동,753
2023,2Q,대치동,2779
2023,2Q,대치동,17175
2023,2Q,대치동,5716
2023,2Q,대치동,43324
2023,2Q,대치동,9166
2023,2Q,대현동,493
2023,2Q,대현동,36
2023,2Q,대현동,30
2023,2Q,대현동,328
2023,2Q,대현동,22
2023,2Q,대현동,147
2023,2Q,대현동,59
2023,2Q,대현동,391
2023,2Q,대현동,86
2023,2Q,대현동,5328
2023,2Q,대현동,105
2023,2Q,대현동,51
2023,2Q,대현동,211
2023,2Q,대현동,13
2023,2Q,대흥동,61
2023,2Q,대흥동,635
2023,2Q,대흥동,470
2023,2Q,대흥동,28
2023,2Q,대흥동,173
2023,2Q,대흥동,208
2023,2Q,대흥동,1605
2023,2Q,대흥동,145
2023,2Q,대흥동,11485
2023,2Q,대흥동,875
2023,2Q,대흥동,78
2023,2Q,대흥동,16
2023,2Q,대흥동,34
2023,2Q,도곡동,331
2023,2Q,도곡동,13950
2023,2Q,도곡동,1601
2023,2Q,도곡동,20226
2023,2Q,도곡동,217
2023,2Q,도곡동,10837
2023,2Q,도렴동,1989
2023,2Q,도렴동,43873
2023,2Q,도렴동,564
2023,2Q,도렴동,283
2023,2Q,도렴동,1042
2023,2Q,도렴동,125
2023,2Q,도림동,161
2023,2Q,도림동,7
2023,2Q,도림동,3343
2023,2Q,도림동,11
2023,2Q,도림동,294
2023,2Q,도봉동,634
2023,2Q,도봉동,560
2023,2Q,도봉동,5
2023,2Q,도봉동,42
2023,2Q,도봉동,421
2023,2Q,도봉동,54
2023,2Q,도봉동,469
2023,2Q,도선동,33
2023,2Q,도선동,945
2023,2Q,도선동,1670
2023,2Q,도원동,65
2023,2Q,도원동,287
2023,2Q,도원동,530
2023,2Q,도화동,11485
2023,2Q,도화동,13077
2023,2Q,도화동,145
2023,2Q,도화동,875
2023,2Q,도화동,750
2023,2Q,도화동,1040
2023,2Q,도화동,16
2023,2Q,도화동,3948
2023,2Q,도화동,15
2023,2Q,도화동,1855
2023,2Q,도화동,264
2023,2Q,도화동,169
2023,2Q,도화동,46
2023,2Q,도화동,97
2023,2Q,독산동,4203
2023,2Q,독산동,2014
2023,2Q,독산동,222
2023,2Q,독산동,659
2023,2Q,독산동,4560
2023,2Q,독산동,660
2023,2Q,독산동,362
2023,2Q,독산동,520
2023,2Q,독산동,461
2023,2Q,독산동,502
2023,2Q,독산동,249
2023,2Q,독산동,444
2023,2Q,독산동,486
2023,2Q,독산동,251
2023,2Q,독산동,733
2023,2Q,독산동,611
2023,2Q,독산동,33
2023,2Q,독산동,76
2023,2Q,독산동,7
2023,2Q,돈암동,466
2023,2Q,돈암동,255
2023,2Q,돈암동,1048
2023,2Q,돈암동,99
2023,2Q,돈암동,342
2023,2Q,돈암동,33
2023,2Q,돈암동,679
2023,2Q,돈암동,77
2023,2Q,돈암동,654
2023,2Q,돈암동,77
2023,2Q,돈암동,372
2023,2Q,돈암동,484
2023,2Q,돈암동,139
2023,2Q,돈의동,325
2023,2Q,돈의동,12937
2023,2Q,돈의동,33181
2023,2Q,돈의동,22070
2023,2Q,돈의동,8495
2023,2Q,돈의동,4095
2023,2Q,돈의동,2984
2023,2Q,돈의동,364
2023,2Q,돈의동,133
2023,2Q,돈의동,32892
2023,2Q,돈의동,466
2023,2Q,동교동,471
2023,2Q,동교동,1932
2023,2Q,동교동,1690
2023,2Q,동교동,7276
2023,2Q,동교동,9580
2023,2Q,동교동,29
2023,2Q,동교동,24
2023,2Q,동교동,150
2023,2Q,동교동,367
2023,2Q,동교동,1579
2023,2Q,동교동,284
2023,2Q,동교동,760
2023,2Q,동빙고동,101
2023,2Q,동빙고동,752
2023,2Q,동빙고동,149
2023,2Q,동선동1가,77
2023,2Q,동선동1가,1048
2023,2Q,동선동1가,484
2023,2Q,동선동1가,139
2023,2Q,동선동2가,77
2023,2Q,동선동2가,1048
2023,2Q,동선동2가,484
2023,2Q,동선동2가,139
2023,2Q,동선동3가,77
2023,2Q,동선동3가,1048
2023,2Q,동선동3가,484
2023,2Q,동선동3가,139
2023,2Q,동선동4가,77
2023,2Q,동선동4가,1048
2023,2Q,동선동4가,484
2023,2Q,동선동4가,139
2023,2Q,동선동5가,77
2023,2Q,동선동5가,1048
2023,2Q,동선동5가,484
2023,2Q,동선동5가,139
2023,2Q,동소문동1가,73
2023,2Q,동소문동1가,13818
2023,2Q,동소문동1가,203
2023,2Q,동소문동1가,814
2023,2Q,동소문동1가,986
2023,2Q,동소문동1가,216
2023,2Q,동소문동1가,1730
2023,2Q,동소문동2가,466
2023,2Q,동소문동2가,255
2023,2Q,동소문동2가,99
2023,2Q,동소문동2가,342
2023,2Q,동소문동2가,654
2023,2Q,동소문동3가,466
2023,2Q,동소문동3가,255
2023,2Q,동소문동3가,99
2023,2Q,동소문동3가,342
2023,2Q,동소문동3가,654
2023,2Q,동소문동4가,73
2023,2Q,동소문동4가,13818
2023,2Q,동소문동4가,203
2023,2Q,동소문동4가,814
2023,2Q,동소문동4가,986
2023,2Q,동소문동4가,216
2023,2Q,동소문동4가,1730
2023,2Q,동소문동5가,466
2023,2Q,동소문동5가,255
2023,2Q,동소문동5가,99
2023,2Q,동소문동5가,342
2023,2Q,동소문동5가,654
2023,2Q,동소문동6가,77
2023,2Q,동소문동6가,1048
2023,2Q,동소문동6가,484
2023,2Q,동소문동6가,139
2023,2Q,동소문동7가,77
2023,2Q,동소문동7가,1048
2023,2Q,동소문동7가,484
2023,2Q,동소문동7가,139
2023,2Q,동숭동,598
2023,2Q,동숭동,704
2023,2Q,동숭동,92
2023,2Q,동자동,4057
2023,2Q,동자동,8149
2023,2Q,동자동,1630
2023,2Q,동자동,4044
2023,2Q,동작동,141
2023,2Q,동작동,493
2023,2Q,동작동,3366
2023,2Q,둔촌동,973
2023,2Q,둔촌동,297
2023,2Q,둔촌동,377
2023,2Q,둔촌동,78
2023,2Q,둔촌동,64
2023,2Q,등촌동,3180
2023,2Q,등촌동,4614
2023,2Q,등촌동,118
2023,2Q,등촌동,177
2023,2Q,등촌동,491
2023,2Q,등촌동,4521
2023,2Q,등촌동,168
2023,2Q,등촌동,228
2023,2Q,등촌동,410
2023,2Q,등촌동,1427
2023,2Q,등촌동,13
2023,2Q,등촌동,643
2023,2Q,마곡동,3180
2023,2Q,마곡동,1427
2023,2Q,마곡동,190
2023,2Q,마곡동,112
2023,2Q,마곡동,119
2023,2Q,마곡동,1075
2023,2Q,마곡동,664
2023,2Q,마곡동,1451
2023,2Q,마곡동,152
2023,2Q,마곡동,560
2023,2Q,마곡동,372
2023,2Q,마곡동,534
2023,2Q,마곡동,1019
2023,2Q,마곡동,345
2023,2Q,마곡동,193
2023,2Q,마곡동,653
2023,2Q,마곡동,336
2023,2Q,마곡동,782
2023,2Q,마곡동,117
2023,2Q,마곡동,451
2023,2Q,마곡동,13
2023,2Q,마곡동,643
2023,2Q,마장동,4825
2023,2Q,마장동,103
2023,2Q,마장동,127
2023,2Q,마장동,461
2023,2Q,마장동,511
2023,2Q,마장동,975
2023,2Q,마천동,32
2023,2Q,마천동,557
2023,2Q,마천동,708
2023,2Q,마천동,111
2023,2Q,마천동,18
2023,2Q,마천동,107
2023,2Q,마포동,11485
2023,2Q,마포동,13077
2023,2Q,마포동,145
2023,2Q,마포동,875
2023,2Q,마포동,750
2023,2Q,마포동,1040
2023,2Q,마포동,16
2023,2Q,만리동1가,2190
2023,2Q,만리동1가,87
2023,2Q,만리동2가,2190
2023,2Q,만리동2가,87
2023,2Q,망우동,31
2023,2Q,망우동,63
2023,2Q,망우동,307
2023,2Q,망우동,145
2023,2Q,망우동,276
2023,2Q,망우동,60
2023,2Q,망우동,168
2023,2Q,망원동,846
2023,2Q,망원동,190
2023,2Q,망원동,143
2023,2Q,망원동,238
2023,2Q,망원동,377
2023,2Q,망원동,3997
2023,2Q,망원동,1203
2023,2Q,망원동,284
2023,2Q,면목동,86
2023,2Q,면목동,523
2023,2Q,면목동,145
2023,2Q,면목동,166
2023,2Q,면목동,274
2023,2Q,면목동,164
2023,2Q,면목동,298
2023,2Q,면목동,712
2023,2Q,면목동,181
2023,2Q,면목동,259
2023,2Q,면목동,477
2023,2Q,면목동,260
2023,2Q,면목동,543
2023,2Q,면목동,126
2023,2Q,면목동,167
2023,2Q,면목동,130
2023,2Q,면목동,358
2023,2Q,면목동,225
2023,2Q,면목동,169
2023,2Q,면목동,107
2023,2Q,면목동,224
2023,2Q,명동1가,10242
2023,2Q,명동1가,967
2023,2Q,명동1가,30610
2023,2Q,명동1가,18097
2023,2Q,명동1가,12590
2023,2Q,명동1가,7461
2023,2Q,명동1가,11882
2023,2Q,명동2가,10242
2023,2Q,명동2가,967
2023,2Q,명동2가,30610
2023,2Q,명동2가,18097
2023,2Q,명동2가,12590
2023,2Q,명동2가,7461
2023,2Q,명동2가,11882
2023,2Q,명륜1가,593
2023,2Q,명륜1가,395
2023,2Q,명륜1가,506
2023,2Q,명륜1가,928
2023,2Q,명륜1가,2004
2023,2Q,명륜2가,593
2023,2Q,명륜2가,395
2023,2Q,명륜2가,506
2023,2Q,명륜2가,928
2023,2Q,명륜2가,2004
2023,2Q,명륜3가,593
2023,2Q,명륜3가,395
2023,2Q,명륜3가,506
2023,2Q,명륜3가,928
2023,2Q,명륜3가,2004
2023,2Q,명륜4가,593
2023,2Q,명륜4가,395
2023,2Q,명륜4가,506
2023,2Q,명륜4가,928
2023,2Q,명륜4가,2004
2023,2Q,명일동,434
2023,2Q,명일동,297
2023,2Q,명일동,89
2023,2Q,명일동,859
2023,2Q,명일동,1359
2023,2Q,목동,379
2023,2Q,목동,148
2023,2Q,목동,652
2023,2Q,목동,113
2023,2Q,목동,469
2023,2Q,목동,432
2023,2Q,목동,1633
2023,2Q,목동,641
2023,2Q,목동,13498
2023,2Q,목동,262
2023,2Q,목동,193
2023,2Q,목동,311
2023,2Q,목동,458
2023,2Q,목동,163
2023,2Q,목동,458
2023,2Q,묘동,325
2023,2Q,묘동,12937
2023,2Q,묘동,33181
2023,2Q,묘동,22070
2023,2Q,묘동,8495
2023,2Q,묘동,4095
2023,2Q,묘동,2984
2023,2Q,묘동,364
2023,2Q,묘동,133
2023,2Q,묘동,32892
2023,2Q,묘동,466
2023,2Q,무교동,10242
2023,2Q,무교동,967
2023,2Q,무교동,30610
2023,2Q,무교동,18097
2023,2Q,무교동,12590
2023,2Q,무교동,7461
2023,2Q,무교동,11882
2023,2Q,무악동,475
2023,2Q,무학동,20
2023,2Q,무학동,42
2023,2Q,무학동,233
2023,2Q,무학동,111
2023,2Q,무학동,281
2023,2Q,무학동,2348
2023,2Q,무학동,169
2023,2Q,무학동,20
2023,2Q,무학동,158
2023,2Q,묵동,415
2023,2Q,묵동,381
2023,2Q,묵동,85
2023,2Q,묵동,111
2023,2Q,묵동,1015
2023,2Q,묵동,47
2023,2Q,묵정동,5315
2023,2Q,묵정동,10818
2023,2Q,묵정동,2289
2023,2Q,묵정동,14
2023,2Q,묵정동,683
2023,2Q,묵정동,1202
2023,2Q,묵정동,405
2023,2Q,묵정동,234
2023,2Q,문래동1가,675
2023,2Q,문래동1가,296
2023,2Q,문래동1가,4221
2023,2Q,문래동1가,180
2023,2Q,문래동1가,50
2023,2Q,문래동1가,6184
2023,2Q,문래동1가,889
2023,2Q,문래동1가,282
2023,2Q,문래동2가,675
2023,2Q,문래동2가,296
2023,2Q,문래동2가,4221
2023,2Q,문래동2가,180
2023,2Q,문래동2가,50
2023,2Q,문래동2가,6184
2023,2Q,문래동2가,889
2023,2Q,문래동2가,282
2023,2Q,문래동3가,675
2023,2Q,문래동3가,296
2023,2Q,문래동3가,4221
2023,2Q,문래동3가,180
2023,2Q,문래동3가,50
2023,2Q,문래동3가,6184
2023,2Q,문래동3가,889
2023,2Q,문래동3가,282
2023,2Q,문래동4가,675
2023,2Q,문래동4가,296
2023,2Q,문래동4가,4221
2023,2Q,문래동4가,180
2023,2Q,문래동4가,50
2023,2Q,문래동4가,6184
2023,2Q,문래동4가,889
2023,2Q,문래동4가,282
2023,2Q,문래동5가,675
2023,2Q,문래동5가,296
2023,2Q,문래동5가,4221
2023,2Q,문래동5가,180
2023,2Q,문래동5가,50
2023,2Q,문래동5가,6184
2023,2Q,문래동5가,889
2023,2Q,문래동5가,282
2023,2Q,문래동6가,675
2023,2Q,문래동6가,296
2023,2Q,문래동6가,4221
2023,2Q,문래동6가,180
2023,2Q,문래동6가,50
2023,2Q,문래동6가,6184
2023,2Q,문래동6가,889
2023,2Q,문래동6가,282
2023,2Q,문배동,374
2023,2Q,문배동,137
2023,2Q,문배동,1090
2023,2Q,문정동,954
2023,2Q,문정동,4622
2023,2Q,문정동,939
2023,2Q,문정동,2257
2023,2Q,문정동,1393
2023,2Q,문정동,424
2023,2Q,문정동,3127
2023,2Q,문정동,70
2023,2Q,미근동,2246
2023,2Q,미근동,157
2023,2Q,미근동,141
2023,2Q,미근동,1514
2023,2Q,미근동,284
2023,2Q,미근동,2792
2023,2Q,미아동,121
2023,2Q,미아동,61
2023,2Q,미아동,73
2023,2Q,미아동,62
2023,2Q,미아동,65
2023,2Q,미아동,38
2023,2Q,미아동,218
2023,2Q,미아동,143
2023,2Q,미아동,22
2023,2Q,미아동,306
2023,2Q,미아동,101
2023,2Q,미아동,19
2023,2Q,미아동,146
2023,2Q,미아동,341
2023,2Q,미아동,199
2023,2Q,미아동,518
2023,2Q,미아동,367
2023,2Q,미아동,49
2023,2Q,미아동,491
2023,2Q,미아동,21
2023,2Q,미아동,23
2023,2Q,반포동,1505
2023,2Q,반포동,3467
2023,2Q,반포동,6925
2023,2Q,반포동,506
2023,2Q,반포동,2026
2023,2Q,반포동,1071
2023,2Q,반포동,893
2023,2Q,반포동,694
2023,2Q,반포동,1517
2023,2Q,방배동,210
2023,2Q,방배동,3293
2023,2Q,방배동,146
2023,2Q,방배동,3011
2023,2Q,방배동,1152
2023,2Q,방배동,682
2023,2Q,방배동,1289
2023,2Q,방배동,359
2023,2Q,방배동,219
2023,2Q,방배동,210
2023,2Q,방배동,874
2023,2Q,방배동,1610
2023,2Q,방배동,596
2023,2Q,방배동,9153
2023,2Q,방배동,2517
2023,2Q,방배동,1253
2023,2Q,방배동,491
2023,2Q,방배동,8579
2023,2Q,방배동,5465
2023,2Q,방배동,794
2023,2Q,방배동,15771
2023,2Q,방배동,11750
2023,2Q,방배동,10241
2023,2Q,방배동,85
2023,2Q,방배동,7222
2023,2Q,방배동,835
2023,2Q,방배동,287
2023,2Q,방배동,683
2023,2Q,방배동,775
2023,2Q,방배동,132
2023,2Q,방배동,614
2023,2Q,방배동,29
2023,2Q,방산동,867
2023,2Q,방산동,921
2023,2Q,방산동,169
2023,2Q,방산동,1190
2023,2Q,방산동,6147
2023,2Q,방이동,7319
2023,2Q,방이동,521
2023,2Q,방이동,272
2023,2Q,방이동,10419
2023,2Q,방이동,1458
2023,2Q,방이동,304
2023,2Q,방이동,7683
2023,2Q,방이동,430
2023,2Q,방이동,3889
2023,2Q,방이동,25240
2023,2Q,방학동,471
2023,2Q,방학동,316
2023,2Q,방학동,39
2023,2Q,방학동,1123
2023,2Q,방학동,957
2023,2Q,방학동,124
2023,2Q,방학동,231
2023,2Q,방학동,219
2023,2Q,방학동,49
2023,2Q,방학동,214
2023,2Q,방학동,163
2023,2Q,방화동,112
2023,2Q,방화동,8
2023,2Q,방화동,190
2023,2Q,방화동,1472
2023,2Q,방화동,335
2023,2Q,방화동,1075
2023,2Q,방화동,28
2023,2Q,방화동,664
2023,2Q,방화동,1451
2023,2Q,방화동,152
2023,2Q,방화동,560
2023,2Q,방화동,372
2023,2Q,방화동,534
2023,2Q,방화동,1019
2023,2Q,방화동,345
2023,2Q,방화동,193
2023,2Q,방화동,653
2023,2Q,방화동,23
2023,2Q,방화동,117
2023,2Q,번동,891
2023,2Q,번동,110
2023,2Q,번동,224
2023,2Q,번동,12
2023,2Q,번동,48
2023,2Q,번동,171
2023,2Q,번동,36
2023,2Q,번동,7
2023,2Q,보광동,3968
2023,2Q,보광동,468
2023,2Q,보광동,39
2023,2Q,보광동,26
2023,2Q,보문동1가,3797
2023,2Q,보문동2가,3797
2023,2Q,보문동3가,3797
2023,2Q,보문동4가,3797
2023,2Q,보문동5가,3797
2023,2Q,보문동6가,3797
2023,2Q,보문동7가,3797
2023,2Q,본동,491
2023,2Q,본동,41
2023,2Q,본동,3600
2023,2Q,본동,115
2023,2Q,본동,59
2023,2Q,본동,2
2023,2Q,봉래동1가,1907
2023,2Q,봉래동1가,732
2023,2Q,봉래동1가,22643
